wet_temp,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
13.25016751,LBY,Libya,LBY.1_1,Al Butnan,District
12.03657323,JOR,Jordan,JOR.4_1,Balqa,Province
9.658943373,JOR,Jordan,JOR.12_1,Zarqa,Province
13.35603804,SAU,Saudi Arabia,SAU.3_1,Al Hudud ash Shamaliyah,Region
12.02145066,AFG,Afghanistan,AFG.23_1,Nimroz,Province
23.27409528,CHN,China,CHN.3_1,Chongqing,Municipality
22.54950301,JPN,Japan,JPN.18_1,Kagoshima,Prefecture
12.05920811,MAR,Morocco,MAR.12_1,Souss - Massa - Draâ,Region
8.993977718,JOR,Jordan,JOR.2_1,Amman,Province
13.66477951,IRQ,Iraq,IRQ.11_1,Dhi-Qar,Province
10.74721898,IRN,Iran,IRN.13_1,Kerman,Province
20.41611968,PAK,Pakistan,PAK.2_1,Baluchistan,Province
22.70882133,MEX,Mexico,MEX.6_1,Chihuahua,State
12.05452958,ISR,Israel,ISR.2_1,HaDarom,District
10.9960899,ISR,Israel,ISR.6_1,Jerusalem,District
11.281003,JOR,Jordan,JOR.9_1,Madaba,Province
26.20653045,CHN,China,CHN.24_1,Shanghai,Municipality
13.83427585,EGY,Egypt,EGY.24_1,Matrouh,Governorate
13.87382315,EGY,Egypt,EGY.23_1,Kafr ash Shaykh,Governorate
14.34012266,SAU,Saudi Arabia,SAU.4_1,Al Jawf,Region
13.45194085,IRQ,Iraq,IRQ.3_1,Al-Muthannia,Province
8.63946045,IRN,Iran,IRN.7_1,Fars,Province
27.63437823,DZA,Algeria,DZA.1_1,Adrar,Province
13.19023641,LBY,Libya,LBY.19_1,Surt,District
15.35712621,EGY,Egypt,EGY.3_1,Al Buhayrah,Governorate
13.80842503,EGY,Egypt,EGY.1_1,Ad Daqahliyah,Governorate
13.98162508,EGY,Egypt,EGY.21_1,Dumyat,Governorate
10.31933514,JOR,Jordan,JOR.7_1,Karak,Province
7.575611064,IRN,Iran,IRN.16_1,Kohgiluyeh and Buyer Ahmad,Province
14.91774067,IRN,Iran,IRN.26_1,Sistan and Baluchestan,Province
18.00309031,IND,India,IND.35_1,Uttarakhand,State
15.64210034,EGY,Egypt,EGY.20_1,Bur Sa`id,Governorate
12.27880322,EGY,Egypt,EGY.26_1,Shamal Sina',Governorate
10.1255721,JOR,Jordan,JOR.8_1,Ma`an,Province
14.94489837,IRQ,Iraq,IRQ.2_1,Al-Basrah,Province
14.60629488,LBY,Libya,LBY.9_1,Al Wahat,District
15.88118755,EGY,Egypt,EGY.6_1,Al Iskandariyah,Governorate
13.1908331,EGY,Egypt,EGY.5_1,Al Gharbiyah,Governorate
14.75574218,EGY,Egypt,EGY.16_1,Ash Sharqiyah,Governorate
21.4605174,CHN,China,CHN.31_1,Zhejiang,Province
27.10303733,USA,United States,USA.10_1,Florida,State
14.72184115,EGY,Egypt,EGY.7_1,Al Isma`iliyah,Governorate
10.42000574,JOR,Jordan,JOR.11_1,Tafilah,Province
28.6760006,IND,India,IND.6_1,Chandigarh,Union Territory
29.74416302,IND,India,IND.12_1,Haryana,State
13.7093252,EGY,Egypt,EGY.9_1,Al Minufiyah,Governorate
10.18195567,JOR,Jordan,JOR.3_1,Aqaba,Province
16.38468717,DZA,Algeria,DZA.22_1,Illizi,Province
13.91506673,EGY,Egypt,EGY.12_1,Al Qalyubiyah,Governorate
16.0557441,NPL,Nepal,NPL.4_1,Mid-Western,Development Region
15.69093219,MAR,Morocco,MAR.6_1,Guelmim - Es-Semara,Region
13.82967154,EGY,Egypt,EGY.8_1,Al Jizah,Governorate
13.73918338,EGY,Egypt,EGY.15_1,As Suways,Governorate
29.05535293,IND,India,IND.34_1,Uttar Pradesh,State
13.60808579,EGY,Egypt,EGY.11_1,Al Qahirah,Governorate
15.45389047,KWT,Kuwait,KWT.3_1,Al Jahrah,Province
13.81852438,IRN,Iran,IRN.3_1,Bushehr,Province
29.94630544,IND,India,IND.29_1,Rajasthan,State
20.34404604,NPL,Nepal,NPL.3_1,Far-Western,Development Region
21.38608662,CHN,China,CHN.14_1,Hunan,Province
13.80200325,EGY,Egypt,EGY.22_1,Janub Sina',Governorate
21.54440398,CHN,China,CHN.16_1,Jiangxi,Province
24.80219408,MEX,Mexico,MEX.7_1,Coahuila,State
23.06375967,DZA,Algeria,DZA.44_1,Tindouf,Province
25.79089095,DZA,Algeria,DZA.41_1,Tamanghasset,Province
14.61265247,EGY,Egypt,EGY.4_1,Al Fayyum,Governorate
13.90938606,LBY,Libya,LBY.22_1,Wadi ash Shati',District
15.91860789,LBY,Libya,LBY.5_1,Al Jufrah,District
19.0199764,IND,India,IND.3_1,Arunachal Pradesh,State
13.88937424,EGY,Egypt,EGY.19_1,Bani Suwayf,Governorate
15.8441,KWT,Kuwait,KWT.2_1,Al Farwaniyah,Province
15.9026003,KWT,Kuwait,KWT.6_1,Mubarak Al-Kabeer,Province
17.78481261,NPL,Nepal,NPL.5_1,West,Development Region
14.92480356,ESP,Spain,ESP.14_1,Islas Canarias,Autonomous Community
22.75463023,EGY,Egypt,EGY.2_1,Al Bahr al Ahmar,Governorate
23.05417591,SAU,Saudi Arabia,SAU.8_1,Ash Sharqiyah,Region
15.93357139,KWT,Kuwait,KWT.1_1,Al Ahmadi,Province
20.12715467,CHN,China,CHN.30_1,Yunnan,Province
21.56526607,CHN,China,CHN.8_1,Guizhou,Province
15.59730852,SAU,Saudi Arabia,SAU.13_1,Tabuk,Region
17.14928771,IRN,Iran,IRN.11_1,Hormozgan,Province
14.01748634,EGY,Egypt,EGY.10_1,Al Minya,Governorate
15.48814911,SAU,Saudi Arabia,SAU.9_1,Ha'il,Region
30.03765982,IND,India,IND.25_1,NCT of Delhi,Union Territory
31.79038211,PAK,Pakistan,PAK.8_1,Sind,Province
23.1505708,MMR,Myanmar,MMR.4_1,Kachin,State
22.44833444,NPL,Nepal,NPL.1_1,Central,Development Region
21.05216953,CHN,China,CHN.4_1,Fujian,Province
17.45694185,MAR,Morocco,MAR.7_1,Laâyoune - Boujdour - Sakia El Hamra,Region
20.03924044,NPL,Nepal,NPL.2_1,East,Development Region
11.64552777,IND,India,IND.30_1,Sikkim,State
5.991967822,BTN,Bhutan,BTN.4_1,Gasa,District
25.03323532,MEX,Mexico,MEX.2_1,Baja California Sur,State
9.293027243,BTN,Bhutan,BTN.14_1,Thimphu,District
13.09812685,BTN,Bhutan,BTN.18_1,Wangduephodrang,District
10.55875001,BTN,Bhutan,BTN.1_1,Bumthang,District
14.09277834,BTN,Bhutan,BTN.6_1,Lhuentse,District
13.79540816,BTN,Bhutan,BTN.19_1,Yangtse,District
27.58708848,IND,India,IND.4_1,Assam,State
15.70299412,LBY,Libya,LBY.14_1,Ghat,District
14.85470691,LBY,Libya,LBY.18_1,Sabha,District
14.87813282,EGY,Egypt,EGY.18_1,Asyut,Governorate
17.16207482,BTN,Bhutan,BTN.10_1,Punakha,District
24.59589716,MEX,Mexico,MEX.19_1,Nuevo León,State
26.97846225,MEX,Mexico,MEX.28_1,Tamaulipas,State
19.65469285,ESH,Western Sahara,ESH.3_1,Laayoune,Province
20.77699046,ESH,Western Sahara,ESH.2_1,Es Semara,Province
18.8429257,EGY,Egypt,EGY.14_1,Al Wadi al Jadid,Governorate
13.79748304,BTN,Bhutan,BTN.5_1,Haa,District
12.06067492,BTN,Bhutan,BTN.8_1,Paro,District
16.60293978,BTN,Bhutan,BTN.16_1,Trongsa,District
25.34286678,SAU,Saudi Arabia,SAU.7_1,Ar Riyad,Region
28.8973029,IND,India,IND.5_1,Bihar,State
20.13955689,BTN,Bhutan,BTN.7_1,Monggar,District
16.9544624,BTN,Bhutan,BTN.15_1,Trashigang,District
14.80974905,LBY,Libya,LBY.21_1,Wadi al Hayat,District
16.94055721,EGY,Egypt,EGY.27_1,Suhaj,Governorate
23.18863719,SAU,Saudi Arabia,SAU.5_1,Al Madinah,Region
21.66478534,SAU,Saudi Arabia,SAU.6_1,Al Quassim,Region
21.82762503,BTN,Bhutan,BTN.12_1,Samtse,District
18.5324165,BTN,Bhutan,BTN.2_1,Chhukha,District
20.63953367,BTN,Bhutan,BTN.3_1,Dagana,District
21.90172847,BTN,Bhutan,BTN.20_1,Zhemgang,District
26.54498507,MMR,Myanmar,MMR.12_1,Sagaing,Division
31.90742262,MRT,Mauritania,MRT.12_1,Tiris Zemmour,Region
28.583406,IND,India,IND.36_1,West Bengal,State
22.2141005,BTN,Bhutan,BTN.17_1,Tsirang,District
23.85030015,BTN,Bhutan,BTN.13_1,Sarpang,District
23.7477004,BTN,Bhutan,BTN.9_1,Pemagatshel,District
23.65361976,BTN,Bhutan,BTN.11_1,Samdrupjongkhar,District
28.16487635,MEX,Mexico,MEX.25_1,Sinaloa,State
27.13285065,BHS,Bahamas,BHS.22_1,North Abaco,District
22.4190504,LBY,Libya,LBY.16_1,Murzuq,District
21.39185139,LBY,Libya,LBY.6_1,Al Kufrah,District
23.96025504,IND,India,IND.24_1,Nagaland,State
20.17607183,MEX,Mexico,MEX.10_1,Durango,State
27.7068329,BHS,Bahamas,BHS.32_1,West Grand Bahama,District
27.3299999,BHS,Bahamas,BHS.11_1,East Grand Bahama,District
26.87861303,IND,India,IND.19_1,Madhya Pradesh,State
24.619517,JPN,Japan,JPN.32_1,Okinawa,Prefecture
27.22746723,BHS,Bahamas,BHS.6_1,Central Abaco,District
21.37133729,EGY,Egypt,EGY.25_1,Qina,Governorate
28.52498341,BGD,Bangladesh,BGD.6_1,Rangpur,Division
23.44520869,ESH,Western Sahara,ESH.1_1,Boujdour,Province
25.50973868,CHN,China,CHN.7_1,Guangxi,Autonomous Region
27.2276001,BHS,Bahamas,BHS.28_1,South Abaco,District
18.00960065,BHR,Bahrain,BHR.5_1,Southern,Governorate
18.17640015,QAT,Qatar,QAT.6_1,Madinat ash Shamal,Municipality
21.1248498,OMN,Oman,OMN.10_1,Musandam,Province
18.27715015,QAT,Qatar,QAT.3_1,Al Khor,Municipality
19.80483771,ARE,United Arab Emirates,ARE.5_1,Ras Al-Khaimah,Emirate
24.62336199,IND,India,IND.22_1,Meghalaya,State
27.8642006,BHS,Bahamas,BHS.3_1,Biminis,District
18.58215514,QAT,Qatar,QAT.5_1,Ar Rayyan,Municipality
23.24000075,EGY,Egypt,EGY.13_1,Al Uqsur,Governorate
18.4185009,QAT,Qatar,QAT.2_1,Al Daayen,Municipality
20.4307499,ARE,United Arab Emirates,ARE.7_1,Umm al-Qaywayn,Emirate
19.8800396,ARE,United Arab Emirates,ARE.4_1,Fujairah,Emirate
27.2611008,BHS,Bahamas,BHS.24_1,North Eleuthera,District
18.5330009,QAT,Qatar,QAT.7_1,Umm Salal,Municipality
20.2236996,ARE,United Arab Emirates,ARE.2_1,Ajman,Emirate
23.35383821,IND,India,IND.21_1,Manipur,State
25.42827262,CHN,China,CHN.6_1,Guangdong,Province
25.16788435,EGY,Egypt,EGY.17_1,Aswan,Governorate
18.8404007,QAT,Qatar,QAT.1_1,Ad Dawhah,Municipality
20.75676917,ARE,United Arab Emirates,ARE.3_1,Dubai,Emirate
20.41060011,ARE,United Arab Emirates,ARE.6_1,Sharjah,Emirate
27.34489462,IND,India,IND.15_1,Jharkhand,State
28.8834068,BGD,Bangladesh,BGD.5_1,Rajshahi,Division
28.43349999,BGD,Bangladesh,BGD.3_1,Dhaka,Division
24.13915028,TWN,Taiwan,TWN.3_1,New Taipei,Special Municipality
19.3762721,MEX,Mexico,MEX.32_1,Zacatecas,State
27.3973111,BHS,Bahamas,BHS.23_1,North Andros,District
18.85062504,QAT,Qatar,QAT.4_1,Al Wakrah,Municipality
27.99478807,BGD,Bangladesh,BGD.7_1,Sylhet,Division
22.79007094,TWN,Taiwan,TWN.7_1,Taiwan,Province
24.8423004,TWN,Taiwan,TWN.6_1,Taipei,Special Municipality
33.92012892,MLI,Mali,MLI.9_1,Timbuktu,Region
22.9958503,OMN,Oman,OMN.4_1,Al Buraymi,Region
27.4389992,BHS,Bahamas,BHS.30_1,South Eleuthera,District
23.23994405,ARE,United Arab Emirates,ARE.1_1,Abu Dhabi,Emirate
21.90621732,OMN,Oman,OMN.2_1,Al Batinah North,Region
28.50461425,IND,India,IND.11_1,Gujarat,State
21.5910371,MEX,Mexico,MEX.24_1,San Luis Potosí,State
27.49639985,BHS,Bahamas,BHS.7_1,Central Andros,District
27.70007284,ESH,Western Sahara,ESH.4_1,Oued el Dahab,Province
27.43226763,IND,India,IND.33_1,Tripura,State
24.39020586,IND,India,IND.23_1,Mizoram,State
27.44720017,BHS,Bahamas,BHS.18_1,Mangrove Cay,District
22.00469972,TWN,Taiwan,TWN.4_1,Taichung,Special Municipality
27.53196034,BHS,Bahamas,BHS.29_1,South Andros,District
34.26669668,MRT,Mauritania,MRT.1_1,Adrar,Region
24.35540875,OMN,Oman,OMN.5_1,Al Dhahira,Region
28.98310282,BGD,Bangladesh,BGD.4_1,Khulna,Division
27.53041378,BGD,Bangladesh,BGD.2_1,Chittagong,Division
23.80927348,MMR,Myanmar,MMR.13_1,Shan,State
25.83446441,SAU,Saudi Arabia,SAU.11_1,Makkah,Region
26.4342872,IND,India,IND.7_1,Chhattisgarh,State
22.38696351,MMR,Myanmar,MMR.3_1,Chin,State
22.48236142,OMN,Oman,OMN.3_1,Al Batinah South,Region
27.7380009,BHS,Bahamas,BHS.12_1,Exuma,District
25.03325734,OMN,Oman,OMN.11_1,Muscat,Province
26.88141079,MMR,Myanmar,MMR.8_1,Mandalay,Division
32.18620569,NER,Niger,NER.1_1,Agadez,Department
24.18568017,OMN,Oman,OMN.1_1,Ad Dakhliyah,Region
22.97298002,TWN,Taiwan,TWN.2_1,Kaohsiung,Special Municipality
29.89946895,TCD,Chad,TCD.21_1,Tibesti,Region
25.22284378,VNM,Vietnam,VNM.26_1,Hà Giang,Province
27.82715743,TWN,Taiwan,TWN.5_1,Tainan,Special Municipality
27.1450335,CUB,Cuba,CUB.4_1,Ciudad de la Habana,Province
26.87982698,CUB,Cuba,CUB.12_1,Mayabeque,Province
27.32507553,CUB,Cuba,CUB.11_1,Matanzas,Province
26.54074803,CUB,Cuba,CUB.16_1,Villa Clara,Province
26.8390999,BHS,Bahamas,BHS.10_1,Crooked Island,District
29.81166941,SDN,Sudan,SDN.11_1,Red Sea,State
25.39158595,MEX,Mexico,MEX.18_1,Nayarit,State
26.72972943,CUB,Cuba,CUB.13_1,Pinar del Río,Province
27.11034259,CUB,Cuba,CUB.9_1,La Habana,Province
32.49575618,MRT,Mauritania,MRT.7_1,Hodh ech Chargui,Region
25.44249347,OMN,Oman,OMN.7_1,Ash Sharqiyah North,Region
28.43418524,BGD,Bangladesh,BGD.1_1,Barisal,Division
26.0115667,VNM,Vietnam,VNM.14_1,Cao Bằng,Province
24.49682363,OMN,Oman,OMN.8_1,Ash Sharqiyah South,Region
23.36568192,VNM,Vietnam,VNM.36_1,Lai Châu,Province
24.39900007,VNM,Vietnam,VNM.38_1,Lào Cai,Province
22.08899168,MEX,Mexico,MEX.14_1,Jalisco,State
27.06798021,MMR,Myanmar,MMR.7_1,Magway,Division
27.22555019,VNM,Vietnam,VNM.60_1,Tuyên Quang,Province
26.25594646,VNM,Vietnam,VNM.4_1,Bắc Kạn,Province
25.72771127,MEX,Mexico,MEX.30_1,Veracruz,State
26.42596673,CUB,Cuba,CUB.3_1,Cienfuegos,Province
26.98994754,CUB,Cuba,CUB.14_1,Sancti Spíritus,Province
27.11226082,CUB,Cuba,CUB.2_1,Ciego de Ávila,Province
26.9221001,BHS,Bahamas,BHS.19_1,Mayaguana,District
27.0298957,IND,India,IND.26_1,Odisha,State
24.06660608,LAO,Laos,LAO.10_1,Phôngsali,Province
24.34654998,VNM,Vietnam,VNM.20_1,Điện Biên,Province
26.86633851,VNM,Vietnam,VNM.35_1,Lạng Sơn,Province
28.1198006,HKG,Hong Kong,HKG.14_1,Tuen Mun,District
27.6756992,HKG,Hong Kong,HKG.18_1,Yuen Long,District
27.4745007,HKG,Hong Kong,HKG.12_1,Tai Po,District
19.15611255,MEX,Mexico,MEX.1_1,Aguascalientes,State
27.3395004,HKG,Hong Kong,HKG.3_1,Islands,District
27.7989006,HKG,Hong Kong,HKG.2_1,Eastern,District
17.5030188,USA,United States,USA.12_1,Hawaii,State
27.08628784,CUB,Cuba,CUB.1_1,Camagüey,Province
31.65384823,SDN,Sudan,SDN.10_1,Northern,State
24.96155986,VNM,Vietnam,VNM.63_1,Yên Bái,Province
27.33771253,CUB,Cuba,CUB.8_1,Isla de la Juventud,Province
31.11881561,TCD,Chad,TCD.3_1,Borkou,Region
33.11901145,SDN,Sudan,SDN.12_1,River Nile,State
25.94464211,OMN,Oman,OMN.6_1,Al Wusta,Region
26.08961397,IND,India,IND.20_1,Maharashtra,State
24.56204344,VNM,Vietnam,VNM.52_1,Sơn La,Province
27.68757488,VNM,Vietnam,VNM.56_1,Thái Nguyên,Province
19.60023945,MEX,Mexico,MEX.11_1,Guanajuato,State
25.9321995,TCA,Turks and Caicos Islands,TCA.2_1,Middle Caicos,District
26.0179996,TCA,Turks and Caicos Islands,TCA.6_1,South Caicos and East Caicos,District
33.26634622,MLI,Mali,MLI.4_1,Kidal,Region
19.93066746,MEX,Mexico,MEX.22_1,Querétaro,State
27.13698547,MEX,Mexico,MEX.31_1,Yucatán,State
26.9380903,MEX,Mexico,MEX.23_1,Quintana Roo,State
27.41962985,VNM,Vietnam,VNM.44_1,Phú Thọ,Province
28.06984288,VNM,Vietnam,VNM.3_1,Bắc Giang,Province
27.32935557,VNM,Vietnam,VNM.49_1,Quảng Ninh,Province
27.28473327,CUB,Cuba,CUB.10_1,Las Tunas,Province
26.32657907,MMR,Myanmar,MMR.11_1,Rakhine,State
24.46930657,LAO,Laos,LAO.7_1,Louang Namtha,Province
28.17993353,VNM,Vietnam,VNM.62_1,Vĩnh Phúc,Province
19.09544557,MEX,Mexico,MEX.13_1,Hidalgo,State
26.86580038,BHS,Bahamas,BHS.16_1,Inagua,District
27.77493084,MRT,Mauritania,MRT.4_1,Dakhlet Nouadhibou,Region
28.45595464,VNM,Vietnam,VNM.27_1,Hà Nội,City
26.61176556,CUB,Cuba,CUB.7_1,Holguín,Province
30.68024902,MRT,Mauritania,MRT.9_1,Inchiri,Region
24.8987784,LAO,Laos,LAO.9_1,Oudômxai,Province
24.95713381,LAO,Laos,LAO.8_1,Louangphrabang,Province
26.68857652,VNM,Vietnam,VNM.30_1,Hoà Bình,Province
28.76104925,VNM,Vietnam,VNM.5_1,Bắc Ninh,Province
28.41304018,VNM,Vietnam,VNM.22_1,Hải Dương,Province
30.73232479,TCD,Chad,TCD.6_1,Ennedi Ouest,Region
25.68855105,SAU,Saudi Arabia,SAU.1_1,`Asir,Region
24.283551,OMN,Oman,OMN.9_1,Dhofar,Province
23.49240007,LAO,Laos,LAO.5_1,Houaphan,Province
28.35620053,VNM,Vietnam,VNM.31_1,Hưng Yên,Province
28.31580018,VNM,Vietnam,VNM.23_1,Hải Phòng,City
19.37683311,MEX,Mexico,MEX.21_1,Puebla,State
27.04817378,MEX,Mexico,MEX.4_1,Campeche,State
26.43331986,CUB,Cuba,CUB.5_1,Granma,Province
25.58314715,LAO,Laos,LAO.2_1,Bokeo,Province
25.70709992,CUB,Cuba,CUB.15_1,Santiago de Cuba,Province
24.07642174,SAU,Saudi Arabia,SAU.2_1,Al Bahah,Region
27.01280875,VNM,Vietnam,VNM.57_1,Thanh Hóa,Province
28.3366998,VNM,Vietnam,VNM.28_1,Hà Nam,Province
28.37933318,VNM,Vietnam,VNM.55_1,Thái Bình,Province
25.03140006,CUB,Cuba,CUB.6_1,Guantánamo,Province
26.01187359,THA,Thailand,THA.11_1,Chiang Rai,Province
28.36365033,VNM,Vietnam,VNM.40_1,Nam Định,Province
21.97286147,MEX,Mexico,MEX.16_1,Michoacán,State
16.48381505,MEX,Mexico,MEX.15_1,México,State
26.8759003,IND,India,IND.8_1,Dadra and Nagar Haveli,Union Territory
28.22463293,VNM,Vietnam,VNM.42_1,Ninh Bình,Province
28.59453177,TCD,Chad,TCD.5_1,Ennedi Est,Region
24.46831578,THA,Thailand,THA.10_1,Chiang Mai,Province
26.69716819,CHN,China,CHN.9_1,Hainan,Province
25.30812836,HTI,Haiti,HTI.6_1,Nord-Ouest,Department
28.09991356,SDN,Sudan,SDN.8_1,North Darfur,State
22.95247886,LAO,Laos,LAO.18_1,Xiangkhoang,Province
26.11549425,VNM,Vietnam,VNM.41_1,Nghệ An,Province
27.9606991,CYM,Cayman Islands,CYM.2_1,Cayman Brac,District
25.41105271,HTI,Haiti,HTI.3_1,L'Artibonite,Department
24.5403665,HTI,Haiti,HTI.7_1,Nord,Department
26.24431952,DOM,Dominican Republic,DOM.17_1,Monte Cristi,Province
23.94469958,DOM,Dominican Republic,DOM.21_1,Puerto Plata,Province
27.15819775,IND,India,IND.32_1,Telangana,State
27.2418995,MMR,Myanmar,MMR.10_1,Naypyitaw,Union territory
24.82979123,MMR,Myanmar,MMR.5_1,Kayah,State
24.55733248,THA,Thailand,THA.23_1,Mae Hong Son,Province
25.61710598,LAO,Laos,LAO.15_1,Xaignabouri,Province
14.53055843,MEX,Mexico,MEX.29_1,Tlaxcala,State
26.00485992,HTI,Haiti,HTI.5_1,Nord-Est,Department
26.42020035,DOM,Dominican Republic,DOM.4_1,Dajabón,Province
25.9501009,DOM,Dominican Republic,DOM.32_1,Valverde,Province
22.21285713,DOM,Dominican Republic,DOM.30_1,Santiago,Province
24.4893341,DOM,Dominican Republic,DOM.8_1,Espaillat,Province
25.3366499,DOM,Dominican Republic,DOM.15_1,María Trinidad Sánchez,Province
32.98317967,MRT,Mauritania,MRT.11_1,Tagant,Region
26.13066301,THA,Thailand,THA.41_1,Phayao,Province
25.75096493,THA,Thailand,THA.32_1,Nan,Province
26.31897029,MEX,Mexico,MEX.8_1,Colima,State
15.71090015,MEX,Mexico,MEX.9_1,Distrito Federal,Federal District
24.05967978,DOM,Dominican Republic,DOM.29_1,Santiago Rodríguez,Province
23.7847004,DOM,Dominican Republic,DOM.22_1,Salcedo,Province
25.47997972,DOM,Dominican Republic,DOM.6_1,Duarte,Province
25.23646585,SAU,Saudi Arabia,SAU.12_1,Najran,Region
26.63183615,MMR,Myanmar,MMR.2_1,Bago,Division
25.20160953,MMR,Myanmar,MMR.6_1,Kayin,State
24.91344521,HTI,Haiti,HTI.1_1,Centre,Department
24.29007482,DOM,Dominican Republic,DOM.12_1,La Estrelleta,Province
20.53587508,DOM,Dominican Republic,DOM.14_1,La Vega,Province
24.6630001,DOM,Dominican Republic,DOM.23_1,Samaná,Province
25.9178143,THA,Thailand,THA.19_1,Lampang,Province
26.37454857,LAO,Laos,LAO.14_1,Vientiane,Province
24.41391659,LAO,Laos,LAO.16_1,Xaisômboun,Special Region|Zone
22.79171097,DOM,Dominican Republic,DOM.26_1,San Juan,Province
25.69939995,DOM,Dominican Republic,DOM.16_1,Monseñor Nouel,Province
26.6931202,DOM,Dominican Republic,DOM.28_1,Sánchez Ramírez,Province
26.39680004,DOM,Dominican Republic,DOM.18_1,Monte Plata,Province
26.31062052,DOM,Dominican Republic,DOM.9_1,Hato Mayor,Province
23.25253569,MEX,Mexico,MEX.17_1,Morelos,State
24.76760661,HTI,Haiti,HTI.8_1,Ouest,Department
23.64754441,DOM,Dominican Republic,DOM.1_1,Azua,Province
26.01635974,DOM,Dominican Republic,DOM.7_1,El Seybo,Province
26.64559979,DOM,Dominican Republic,DOM.11_1,La Altagracia,Province
30.71027556,MRT,Mauritania,MRT.13_1,Trarza,Region
31.66332894,MLI,Mali,MLI.2_1,Gao,Region
25.0843391,YEM,Yemen,YEM.12_1,Hadramawt,Governorate
27.41271552,IND,India,IND.2_1,Andhra Pradesh,State
25.61035944,LAO,Laos,LAO.3_1,Bolikhamxai,Province
24.89015374,PHL,Philippines,PHL.18_1,Cagayan,Province
24.39881332,MEX,Mexico,MEX.12_1,Guerrero,State
21.75240073,DOM,Dominican Republic,DOM.25_1,San José de Ocoa,Province
25.12900033,DOM,Dominican Republic,DOM.24_1,San Cristóbal,Province
24.30995072,YEM,Yemen,YEM.7_1,Al Mahrah,Governorate
26.58066287,THA,Thailand,THA.47_1,Phrae,Province
25.59164487,VNM,Vietnam,VNM.29_1,Hà Tĩnh,Province
22.77845729,MEX,Mexico,MEX.20_1,Oaxaca,State
27.38711354,MEX,Mexico,MEX.27_1,Tabasco,State
24.30501419,HTI,Haiti,HTI.2_1,Grand'Anse,Department
26.14190005,HTI,Haiti,HTI.4_1,Nippes,Department
24.80681642,DOM,Dominican Republic,DOM.10_1,Independencia,Province
25.6074398,DOM,Dominican Republic,DOM.2_1,Bahoruco,Province
26.90049983,DOM,Dominican Republic,DOM.31_1,Santo Domingo,Province
27.1132498,DOM,Dominican Republic,DOM.27_1,San Pedro de Macorís,Province
27.2391996,DOM,Dominican Republic,DOM.13_1,La Romana,Province
30.07155835,NER,Niger,NER.6_1,Tahoua,Department
25.59437512,THA,Thailand,THA.20_1,Lamphun,Province
27.44132518,BLZ,Belize,BLZ.3_1,Corozal,District
26.8330994,JAM,Jamaica,JAM.2_1,Hanover,Parish
26.19830035,JAM,Jamaica,JAM.10_1,Saint James,Parish
24.43136663,JAM,Jamaica,JAM.13_1,Trelawny,Parish
22.87107962,JAM,Jamaica,JAM.7_1,Saint Ann,Parish
26.26770991,HTI,Haiti,HTI.10_1,Sud,Department
25.26889993,DOM,Dominican Republic,DOM.3_1,Barahona,Province
25.79172515,DOM,Dominican Republic,DOM.20_1,Peravia,Province
26.0955009,PRI,Puerto Rico,PRI.51_1,Moca,Municipality
25.5911999,PRI,Puerto Rico,PRI.59_1,Quebradillas,Municipality
25.8927002,PRI,Puerto Rico,PRI.7_1,Arecibo,Municipality
25.5704994,PRI,Puerto Rico,PRI.9_1,Barceloneta,Municipality
25.8918991,PRI,Puerto Rico,PRI.74_1,Vega Baja,Municipality
26.9932995,PRI,Puerto Rico,PRI.70_1,Toa Baja,Municipality
26.8208008,PRI,Puerto Rico,PRI.65_1,San Juan,Municipality
26.6744003,PRI,Puerto Rico,PRI.45_1,Loíza,Municipality
26.5958996,VGB,British Virgin Islands,VGB.4_1,Tortola,District
32.16799212,MRT,Mauritania,MRT.3_1,Brakna,Region
26.82934907,MMR,Myanmar,MMR.1_1,Ayeyarwady,Division
28.21960757,THA,Thailand,THA.4_1,Bueng Kan,Province
25.62528019,PHL,Philippines,PHL.34_1,Ilocos Norte,Province
24.2516918,PHL,Philippines,PHL.7_1,Apayao,Province
26.95078754,BLZ,Belize,BLZ.4_1,Orange Walk,District
27.1384004,JAM,Jamaica,JAM.14_1,Westmoreland,Parish
23.8170004,JAM,Jamaica,JAM.11_1,Saint Mary,Parish
24.01244459,HTI,Haiti,HTI.9_1,Sud-Est,Department
26.63554955,PRI,Puerto Rico,PRI.50_1,Mayagüez,Municipality
24.5804996,PRI,Puerto Rico,PRI.43_1,Las Marías,Municipality
24.0049992,PRI,Puerto Rico,PRI.72_1,Utuado,Municipality
23.6124992,PRI,Puerto Rico,PRI.38_1,Jayuya,Municipality
23.7147007,PRI,Puerto Rico,PRI.55_1,Orocovis,Municipality
24.4085007,PRI,Puerto Rico,PRI.54_1,Naranjito,Municipality
25.6518993,PRI,Puerto Rico,PRI.4_1,Aguas Buenas,Municipality
25.8505001,PRI,Puerto Rico,PRI.40_1,Juncos,Municipality
25.4808006,PRI,Puerto Rico,PRI.53_1,Naguabo,Municipality
28.2529329,MRT,Mauritania,MRT.10_1,Nouakchott,District
31.27274184,MRT,Mauritania,MRT.2_1,Assaba,Region
26.65875925,SAU,Saudi Arabia,SAU.10_1,Jizan,Region
24.42779689,IND,India,IND.16_1,Karnataka,State
26.7394375,THA,Thailand,THA.75_1,Uttaradit,Province
