elevation,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
196,PRI,Puerto Rico,PRI.77_1,Yabucoa,Municipality
424.94,LAO,Laos,LAO.6_1,Khammouan,Province
135,MNP,Northern Mariana Islands,MNP.1_1,Northern Islands,Municipality
761.7192982,MEX,Mexico,MEX.5_1,Chiapas,State
14.11111111,BLZ,Belize,BLZ.1_1,Belize,District
236.3333333,JAM,Jamaica,JAM.12_1,Saint Thomas,Parish
20,PRI,Puerto Rico,PRI.63_1,Salinas,Municipality
374.4227273,NER,Niger,NER.2_1,Diffa,Department
609.27,ERI,Eritrea,ERI.2_1,Debub,Region
487.0666667,THA,Thailand,THA.21_1,Loei,Province
215.1515152,THA,Thailand,THA.73_1,Udon Thani,Province
200.1724138,THA,Thailand,THA.56_1,Sakon Nakhon,Province
166.1666667,THA,Thailand,THA.28_1,Nakhon Phanom,Province
321.96,VNM,Vietnam,VNM.46_1,Quảng Bình,Province
656.0769231,PHL,Philippines,PHL.1_1,Abra,Province
207.8070175,GTM,Guatemala,GTM.12_1,Petén,Department
54.5,VIR,"Virgin Islands, U.S.",VIR.1_1,Saint Croix,District
586.8518519,THA,Thailand,THA.69_1,Tak,Province
120.15,THA,Thailand,THA.65_1,Sukhothai,Province
15,ATG,Antigua and Barbuda,ATG.1_1,Barbuda,Dependency
213.8355263,MRT,Mauritania,MRT.8_1,Hodh el Gharbi,Region
16.8125,MMR,Myanmar,MMR.15_1,Yangon,Division
79.91428571,MMR,Myanmar,MMR.9_1,Mon,State
318.6451613,THA,Thailand,THA.45_1,Phitsanulok,Province
252.3846154,THA,Thailand,THA.34_1,Nong Bua Lam Phu,Province
474,PHL,Philippines,PHL.35_1,Ilocos Sur,Province
846.4444444,PHL,Philippines,PHL.38_1,Kalinga,Province
358.7222222,BLZ,Belize,BLZ.2_1,Cayo,District
432.0475113,NER,Niger,NER.8_1,Zinder,Department
856.1230769,ERI,Eritrea,ERI.6_1,Semenawi Keyih Bahri,Region
1748.5,YEM,Yemen,YEM.18_1,Sa`dah,Governorate
1141.347107,YEM,Yemen,YEM.6_1,Al Jawf,Governorate
282.1935484,PHL,Philippines,PHL.37_1,Isabela,Province
1067.666667,PHL,Philippines,PHL.50_1,Mountain Province,Province
192.5,BLZ,Belize,BLZ.5_1,Stann Creek,District
44,ATG,Antigua and Barbuda,ATG.7_1,Saint Peter,Parish
744.5,CPV,Cape Verde,CPV.6_1,Porto Novo,County
454.3407407,SDN,Sudan,SDN.6_1,Kassala,State
326.5405405,THA,Thailand,THA.42_1,Phetchabun,Province
196.2608696,THA,Thailand,THA.14_1,Kalasin,Province
258.0307692,LAO,Laos,LAO.12_1,Savannakhét,Province
263.0625,VNM,Vietnam,VNM.50_1,Quảng Trị,Province
106,CPV,Cape Verde,CPV.20_1,São Vicente,County
211.9677419,THA,Thailand,THA.17_1,Khon Kaen,Province
1118.875,PHL,Philippines,PHL.13_1,Benguet,Province
779.1428571,PHL,Philippines,PHL.33_1,Ifugao,Province
34,CPV,Cape Verde,CPV.11_1,Sal,County
319.2631579,TCD,Chad,TCD.9_1,Kanem,Region
188.3846154,THA,Thailand,THA.15_1,Kamphaeng Phet,Province
219.75,THA,Thailand,THA.25_1,Mukdahan,Province
174.5,PHL,Philippines,PHL.39_1,La Union,Province
162.6923077,BLZ,Belize,BLZ.6_1,Toledo,District
224,CPV,Cape Verde,CPV.8_1,Ribeira Brava,County
30.32786885,SEN,Senegal,SEN.10_1,Saint-Louis,Region
51.80952381,MRT,Mauritania,MRT.5_1,Gorgol,Region
435.8939394,SDN,Sudan,SDN.7_1,Khartoum,State
538.92,YEM,Yemen,YEM.13_1,Hajjah,Governorate
1827.230769,YEM,Yemen,YEM.10_1,Amran,Governorate
43.08333333,THA,Thailand,THA.44_1,Phichit,Province
365.5,THA,Thailand,THA.8_1,Chaiyaphum,Province
318.9333333,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,Province
852.6923077,PHL,Philippines,PHL.56_1,Nueva Vizcaya,Province
552.3333333,PHL,Philippines,PHL.63_1,Quirino,Province
54.66666667,GLP,Guadeloupe,GLP.2_1,Pointe-à-Pitre,District
527.7351351,SDN,Sudan,SDN.9_1,North Kurdufan,State
166.2941176,THA,Thailand,THA.24_1,Maha Sarakham,Province
150.2727273,THA,Thailand,THA.54_1,Roi Et,Province
95.78571429,PHL,Philippines,PHL.61_1,Pangasinan,Province
497.5,PHL,Philippines,PHL.8_1,Aurora,Province
287.5,GLP,Guadeloupe,GLP.1_1,Basse-Terre,District
145.8181818,THA,Thailand,THA.77_1,Yasothon,Province
161.1,THA,Thailand,THA.1_1,Amnat Charoen,Province
447.1724138,LAO,Laos,LAO.11_1,Saravan,Province
56,CPV,Cape Verde,CPV.1_1,Boa Vista,County
42.5,SEN,Senegal,SEN.8_1,Louga,Region
57.64285714,SEN,Senegal,SEN.9_1,Matam,Region
291.8,TCD,Chad,TCD.1_1,Barh el Ghazel,Region
828.9375,ERI,Eritrea,ERI.4_1,Gash Barka,Region
1225.962264,YEM,Yemen,YEM.16_1,Ma'rib,Governorate
93.24137931,THA,Thailand,THA.30_1,Nakhon Sawan,Province
167.8085106,THA,Thailand,THA.72_1,Ubon Ratchathani,Province
880.9230769,LAO,Laos,LAO.17_1,Xékong,Province
316.5,VNM,Vietnam,VNM.19_1,Đà Nẵng,City
282.1176471,PHL,Philippines,PHL.55_1,Nueva Ecija,Province
1818.047619,GTM,Guatemala,GTM.8_1,Huehuetenango,Department
1498.809524,GTM,Guatemala,GTM.14_1,Quiché,Department
650.9310345,GTM,Guatemala,GTM.1_1,Alta Verapaz,Department
373.4074074,HND,Honduras,HND.3_1,Colón,Department
76.04081633,HND,Honduras,HND.9_1,Gracias a Dios,Department
89.22580645,MRT,Mauritania,MRT.6_1,Guidimaka,Region
346.9851301,TCD,Chad,TCD.2_1,Batha,Region
695.7559524,TCD,Chad,TCD.23_1,Wadi Fira,Region
2042.405405,YEM,Yemen,YEM.19_1,San`a',City
472.3125,VNM,Vietnam,VNM.47_1,Quảng Nam,Province
262.7916667,GTM,Guatemala,GTM.9_1,Izabal,Department
371.3,HND,Honduras,HND.6_1,Cortés,Department
404.4,HND,Honduras,HND.1_1,Atlántida,Department
299.8137652,MLI,Mali,MLI.6_1,Mopti,Region
520.2923077,SDN,Sudan,SDN.2_1,Al Qadarif,State
305.7714286,ERI,Eritrea,ERI.3_1,Debubawi Keyih Bahri,Region
144.6744186,YEM,Yemen,YEM.5_1,Al Hudaydah,Governorate
184.2258065,THA,Thailand,THA.5_1,Buri Ram,Province
289.9166667,PHL,Philippines,PHL.78_1,Zambales,Province
241.8,PHL,Philippines,PHL.76_1,Tarlac,Province
673.72,HND,Honduras,HND.18_1,Yoro,Department
313,DMA,Dominica,DMA.4_1,Saint John,Parish
252.3013699,MLI,Mali,MLI.3_1,Kayes,Region
258.5036232,NER,Niger,NER.7_1,Tillabéry,Department
1001.478261,YEM,Yemen,YEM.20_1,Shabwah,Governorate
160.7692308,IND,India,IND.10_1,Goa,State
366.15,THA,Thailand,THA.16_1,Kanchanaburi,Province
319.2380952,THA,Thailand,THA.74_1,Uthai Thani,Province
270.6290323,THA,Thailand,THA.29_1,Nakhon Ratchasima,Province
660.4,HND,Honduras,HND.16_1,Santa Bárbara,Department
671.4166667,HND,Honduras,HND.15_1,Olancho,Department
408,DMA,Dominica,DMA.5_1,Saint Joseph,Parish
361,DMA,Dominica,DMA.2_1,Saint David,Parish
32.57142857,SEN,Senegal,SEN.13_1,Thiès,Region
336.5927273,MLI,Mali,MLI.5_1,Koulikoro,Region
294.197861,MLI,Mali,MLI.7_1,Ségou,Region
413.2,NER,Niger,NER.4_1,Maradi,Department
413.2876712,SDN,Sudan,SDN.1_1,Al Jazirah,State
2206.666667,ERI,Eritrea,ERI.1_1,Anseba,Region
1332.2,YEM,Yemen,YEM.8_1,Al Mahwit,Governorate
92.17647059,THA,Thailand,THA.22_1,Lop Buri,Province
162.2222222,THA,Thailand,THA.68_1,Surin,Province
175.5172414,THA,Thailand,THA.62_1,Si Sa Ket,Province
357.7391304,LAO,Laos,LAO.4_1,Champasak,Province
1589.636364,GTM,Guatemala,GTM.17_1,San Marcos,Department
1360.4,GTM,Guatemala,GTM.2_1,Baja Verapaz,Department
756.8,GTM,Guatemala,GTM.22_1,Zacapa,Department
954.0833333,HND,Honduras,HND.5_1,Copán,Department
1797.068966,ERI,Eritrea,ERI.5_1,Maekel,Region
33.25,THA,Thailand,THA.7_1,Chai Nat,Province
454.6896552,LAO,Laos,LAO.1_1,Attapu,Province
343.4666667,VNM,Vietnam,VNM.48_1,Quảng Ngãi,Province
119.4285714,PHL,Philippines,PHL.60_1,Pampanga,Province
198.25,PHL,Philippines,PHL.17_1,Bulacan,Province
1706.8,GTM,Guatemala,GTM.13_1,Quezaltenango,Department
2449.666667,GTM,Guatemala,GTM.21_1,Totonicapán,Department
1014.5,GTM,Guatemala,GTM.5_1,El Progreso,Department
359,CPV,Cape Verde,CPV.12_1,Santa Catarina,County
333,CPV,Cape Verde,CPV.17_1,São Lourenço dos Órgãos,County
400.5714286,SDN,Sudan,SDN.18_1,White Nile,State
863.4482759,VNM,Vietnam,VNM.34_1,Kon Tum,Province
172.6071429,PHL,Philippines,PHL.62_1,Quezon,Province
1586.571429,GTM,Guatemala,GTM.3_1,Chimaltenango,Department
1017.454545,HND,Honduras,HND.13_1,Lempira,Department
922.5833333,HND,Honduras,HND.4_1,Comayagua,Department
1058,HND,Honduras,HND.8_1,Francisco Morazán,Department
118.7959184,NIC,Nicaragua,NIC.1_1,Atlántico Norte,Autonomous Region
1007,CPV,Cape Verde,CPV.16_1,São Filipe,County
205,CPV,Cape Verde,CPV.10_1,Ribeira Grande de Santiago,County
32.86666667,SEN,Senegal,SEN.2_1,Diourbel,Region
65.16153846,SEN,Senegal,SEN.12_1,Tambacounda,Region
290.5809524,BFA,Burkina Faso,BFA.12_1,Sahel,Region
1207,YEM,Yemen,YEM.17_1,Raymah,Governorate
1973.318182,YEM,Yemen,YEM.11_1,Dhamar,Governorate
236.488189,MMR,Myanmar,MMR.14_1,Tanintharyi,Division
59.64285714,THA,Thailand,THA.66_1,Suphan Buri,Province
13,THA,Thailand,THA.63_1,Sing Buri,Province
129.4,THA,Thailand,THA.60_1,Saraburi,Province
2005.75,GTM,Guatemala,GTM.19_1,Sololá,Department
1472,GTM,Guatemala,GTM.7_1,Guatemala,Department
1474.2,GTM,Guatemala,GTM.10_1,Jalapa,Department
937,GTM,Guatemala,GTM.4_1,Chiquimula,Department
220.5,MTQ,Martinique,MTQ.3_1,Le Trinité,Arrondissement
16,SEN,Senegal,SEN.1_1,Dakar,Region
39.78125,SEN,Senegal,SEN.4_1,Kaffrine,Region
835.5147059,SDN,Sudan,SDN.16_1,West Darfur,State
1556.39375,ETH,Ethiopia,ETH.11_1,Tigray,State
1936.666667,YEM,Yemen,YEM.3_1,Al Bayda',Governorate
9.25,THA,Thailand,THA.2_1,Ang Thong,Province
244.25,PHL,Philippines,PHL.10_1,Bataan,Province
62,PHL,Philippines,PHL.47_1,Metropolitan Manila,Province
350.6666667,PHL,Philippines,PHL.64_1,Rizal,Province
201.4,GTM,Guatemala,GTM.15_1,Retalhuleu,Department
225.8333333,GTM,Guatemala,GTM.20_1,Suchitepéquez,Department
1845,GTM,Guatemala,GTM.16_1,Sacatepéquez,Department
1440.4,HND,Honduras,HND.14_1,Ocotepeque,Department
1170.333333,HND,Honduras,HND.10_1,Intibucá,Department
80,MTQ,Martinique,MTQ.2_1,Le Marin,Arrondissement
13.05,SEN,Senegal,SEN.3_1,Fatick,Region
5.5,THA,Thailand,THA.46_1,Phra Nakhon Si Ayutthaya,Province
274,VNM,Vietnam,VNM.8_1,Bình Định,Province
278,GTM,Guatemala,GTM.6_1,Escuintla,Department
696.5833333,GTM,Guatemala,GTM.18_1,Santa Rosa,Department
805.1,GTM,Guatemala,GTM.11_1,Jutiapa,Department
782,SLV,El Salvador,SLV.12_1,Santa Ana,Department
578.5666667,NIC,Nicaragua,NIC.9_1,Jinotega,Department
25.53333333,SEN,Senegal,SEN.5_1,Kaolack,Region
239.6804124,NER,Niger,NER.3_1,Dosso,Department
286.8333333,TCD,Chad,TCD.10_1,Lac,Region
544.2340426,ETH,Ethiopia,ETH.2_1,Afar,State
1935.625,YEM,Yemen,YEM.14_1,Ibb,Governorate
118.1666667,THA,Thailand,THA.26_1,Nakhon Nayok,Province
163.7333333,THA,Thailand,THA.49_1,Prachin Buri,Province
81.57142857,KHM,Cambodia,KHM.15_1,Otdar Mean Chey,Province
125.2051282,KHM,Cambodia,KHM.22_1,Stœng Trêng,Province
222.2352941,KHM,Cambodia,KHM.20_1,Rôtânôkiri,Province
518.0638298,VNM,Vietnam,VNM.21_1,Gia Lai,Province
178,PHL,Philippines,PHL.24_1,Cavite,Province
147.8888889,PHL,Philippines,PHL.40_1,Laguna,Province
591.3333333,SLV,El Salvador,SLV.3_1,Chalatenango,Department
1191.857143,HND,Honduras,HND.12_1,La Paz,Department
834.7619048,HND,Honduras,HND.7_1,El Paraíso,Department
319.86,BFA,Burkina Faso,BFA.10_1,Nord,Region
616.5955056,TCD,Chad,TCD.17_1,Ouaddaï,Region
734.5102041,YEM,Yemen,YEM.2_1,Abyan,Governorate
4.75,THA,Thailand,THA.37_1,Pathum Thani,Province
99.43589744,KHM,Cambodia,KHM.18_1,Preah Vihéar,Province
147.5,PHL,Philippines,PHL.19_1,Camarines Norte,Province
512.7935103,SDN,Sudan,SDN.17_1,West Kurdufan,State
1656.916667,YEM,Yemen,YEM.4_1,Al Dali',Governorate
5.857142857,THA,Thailand,THA.27_1,Nakhon Pathom,Province
134.3809524,THA,Thailand,THA.55_1,Sa Kaeo,Province
31.05,KHM,Cambodia,KHM.1_1,Bântéay Méanchey,Province
55.75,KHM,Cambodia,KHM.21_1,Siemréab,Province
148.25,PHL,Philippines,PHL.12_1,Batangas,Province
530.25,SLV,El Salvador,SLV.1_1,Ahuachapán,Department
544,SLV,El Salvador,SLV.5_1,La Libertad,Department
565,SLV,El Salvador,SLV.4_1,Cuscatlán,Department
372.5,SLV,El Salvador,SLV.2_1,Cabañas,Department
519.6666667,SLV,El Salvador,SLV.8_1,Morazán,Department
833.5,NIC,Nicaragua,NIC.16_1,Nueva Segovia,Department
171,LCA,Saint Lucia,LCA.5_1,Dennery,Quarter
312.704918,BFA,Burkina Faso,BFA.4_1,Centre-Nord,Region
456.6666667,SDN,Sudan,SDN.13_1,Sennar,State
496.7837838,YEM,Yemen,YEM.15_1,Lahij,Governorate
200.7058824,THA,Thailand,THA.52_1,Ratchaburi,Province
5,THA,Thailand,THA.36_1,Nonthaburi,Province
5,THA,Thailand,THA.3_1,Bangkok Metropolis,Province
48.35294118,THA,Thailand,THA.6_1,Chachoengsao,Province
158,PHL,Philippines,PHL.20_1,Camarines Sur,Province
249.5,PHL,Philippines,PHL.23_1,Catanduanes,Province
384.75,SLV,El Salvador,SLV.13_1,Sonsonate,Department
698,SLV,El Salvador,SLV.10_1,San Salvador,Department
291.6666667,SLV,El Salvador,SLV.11_1,San Vicente,Department
320.6666667,SLV,El Salvador,SLV.9_1,San Miguel,Department
241.6,SLV,El Salvador,SLV.7_1,La Unión,Department
364.3846154,HND,Honduras,HND.2_1,Choluteca,Department
26.88888889,GMB,Gambia,GMB.3_1,Maccarthy Island,Division
290.2637363,NGA,Nigeria,NGA.34_1,Sokoto,State
799.0689655,YEM,Yemen,YEM.21_1,Ta`izz,Governorate
377.3333333,PHL,Philippines,PHL.57_1,Occidental Mindoro,Province
261.5,SLV,El Salvador,SLV.6_1,La Paz,Department
215.5,SLV,El Salvador,SLV.14_1,Usulután,Department
98.8,HND,Honduras,HND.17_1,Valle,Department
793.25,NIC,Nicaragua,NIC.12_1,Madriz,Department
21.88888889,GMB,Gambia,GMB.4_1,North Bank,Division
48.20930233,SEN,Senegal,SEN.7_1,Kolda,Region
299.3396226,BFA,Burkina Faso,BFA.1_1,Boucle du Mouhoun,Region
223,NER,Niger,NER.5_1,Niamey,Capital District
348.5518868,NGA,Nigeria,NGA.8_1,Borno,State
1896.709957,ETH,Ethiopia,ETH.3_1,Amhara,State
5.5,THA,Thailand,THA.58_1,Samut Sakhon,Province
3,THA,Thailand,THA.57_1,Samut Prakan,Province
249.9285714,VNM,Vietnam,VNM.45_1,Phú Yên,Province
139,GUM,Guam,GUM.18_1,Yigo,Municipality
875.25,NIC,Nicaragua,NIC.7_1,Estelí,Department
24.16666667,GMB,Gambia,GMB.2_1,Lower River,Division
32.4,GMB,Gambia,GMB.5_1,Upper River,Division
140.42,SEN,Senegal,SEN.6_1,Kédougou,Region
260.0359712,BFA,Burkina Faso,BFA.8_1,Est,Region
889.1574074,SDN,Sudan,SDN.4_1,Central Darfur,State
283.8205128,IND,India,IND.31_1,Tamil Nadu,State
63.08695652,IND,India,IND.1_1,Andaman and Nicobar,Union Territory
7,THA,Thailand,THA.59_1,Samut Songkhram,Province
78.85714286,THA,Thailand,THA.12_1,Chon Buri,Province
61.82352941,KHM,Cambodia,KHM.2_1,Batdâmbâng,Province
412.7857143,PHL,Philippines,PHL.58_1,Oriental Mindoro,Province
200.5,PHL,Philippines,PHL.45_1,Marinduque,Province
79,GUM,Guam,GUM.19_1,Yona,Municipality
133.6428571,NIC,Nicaragua,NIC.5_1,Chinandega,Department
443.3846154,NIC,Nicaragua,NIC.15_1,Matagalpa,Department
89.32894737,NIC,Nicaragua,NIC.2_1,Atlántico Sur,Autonomous Region
378,VCT,Saint Vincent and the Grenadines,VCT.6_1,Saint Patrick,Parish
137,BRB,Barbados,BRB.2_1,Saint Andrew,Parish
18.16666667,GMB,Gambia,GMB.6_1,Western,Division
30.38095238,SEN,Senegal,SEN.11_1,Sédhiou,Region
539.1527778,NGA,Nigeria,NGA.21_1,Katsina,State
360.4518519,NGA,Nigeria,NGA.36_1,Yobe,State
298.8478261,TCD,Chad,TCD.8_1,Hadjer-Lamis,Region
283.9444444,THA,Thailand,THA.43_1,Phetchaburi,Province
168,THA,Thailand,THA.9_1,Chanthaburi,Province
45.55,KHM,Cambodia,KHM.6_1,Kâmpóng Thum,Province
75.41666667,KHM,Cambodia,KHM.11_1,Krâchéh,Province
258.7948718,KHM,Cambodia,KHM.14_1,Môndól Kiri,Province
508.4615385,VNM,Vietnam,VNM.15_1,Đắk Lắk,Province
196,PHL,Philippines,PHL.5_1,Albay,Province
164.7333333,NIC,Nicaragua,NIC.11_1,León,Department
85,BRB,Barbados,BRB.1_1,Christ Church,Parish
15.39130435,SEN,Senegal,SEN.14_1,Ziguinchor,Region
248.1296296,NGA,Nigeria,NGA.22_1,Kebbi,State
417.5825243,NGA,Nigeria,NGA.37_1,Zamfara,State
622.4194915,SDN,Sudan,SDN.14_1,South Darfur,State
63.7,THA,Thailand,THA.53_1,Rayong,Province
392.6056338,NGA,Nigeria,NGA.18_1,Jigawa,State
392.26,CMR,Cameroon,CMR.4_1,Extrême-Nord,Region
429.0888889,TCD,Chad,TCD.7_1,Guéra,Region
541.3796296,TCD,Chad,TCD.19_1,Sila,Region
472.7349398,SDN,Sudan,SDN.5_1,East Darfur,State
16.5,YEM,Yemen,YEM.1_1,`Adan,Governorate
260.75,KHM,Cambodia,KHM.12_1,Krong Pailin,Municipality
264.5714286,KHM,Cambodia,KHM.17_1,Pouthisat,Province
216.2,PHL,Philippines,PHL.65_1,Romblon,Province
96.66666667,PHL,Philippines,PHL.69_1,Sorsogon,Province
355.6153846,NIC,Nicaragua,NIC.3_1,Boaco,Department
360.4716981,MLI,Mali,MLI.8_1,Sikasso,Region
306.8307692,BFA,Burkina Faso,BFA.5_1,Centre-Ouest,Region
301.96,BFA,Burkina Faso,BFA.11_1,Plateau-Central,Region
556.3485477,SDN,Sudan,SDN.15_1,South Kurdufan,State
297.4857143,IND,India,IND.17_1,Kerala,State
609.5,VNM,Vietnam,VNM.16_1,Đắk Nông,Province
363.7333333,VNM,Vietnam,VNM.32_1,Khánh Hòa,Province
140.5384615,NIC,Nicaragua,NIC.13_1,Managua,Department
240.6,NIC,Nicaragua,NIC.6_1,Chontales,Department
28.33333333,GNB,Guinea-Bissau,GNB.7_1,Oio,Region
40.82352941,GNB,Guinea-Bissau,GNB.1_1,Bafatá,Region
72.75,GNB,Guinea-Bissau,GNB.6_1,Gabú,Region
140.3367347,GIN,Guinea,GIN.1_1,Boké,Region
304.5,BFA,Burkina Faso,BFA.7_1,Centre,Region
305.6666667,DJI,Djibouti,DJI.4_1,Obock,Region
157.8947368,THA,Thailand,THA.50_1,Prachuap Khiri Khan,Province
117.7777778,THA,Thailand,THA.71_1,Trat,Province
78.53333333,KHM,Cambodia,KHM.4_1,Kâmpóng Chhnang,Province
73.3,PHL,Philippines,PHL.46_1,Masbate,Province
371.0322581,COL,Colombia,COL.18_1,La Guajira,Department
16.26666667,GNB,Guinea-Bissau,GNB.5_1,Cacheu,Region
595.6714286,GIN,Guinea,GIN.6_1,Labé,Region
450.8271028,GIN,Guinea,GIN.4_1,Kankan,Region
268.225,BFA,Burkina Faso,BFA.3_1,Centre-Est,Region
523,NGA,Nigeria,NGA.20_1,Kano,State
517.0743243,NGA,Nigeria,NGA.5_1,Bauchi,State
324.0441176,TCD,Chad,TCD.4_1,Chari-Baguirmi,Region
563.1607143,SDN,Sudan,SDN.3_1,Blue Nile,State
577.5,DJI,Djibouti,DJI.5_1,Tadjourah,Region
34.78571429,KHM,Cambodia,KHM.3_1,Kâmpóng Cham,Province
93.75,PHL,Philippines,PHL.54_1,Northern Samar,Province
20.5,BES,"Bonaire, Sint Eustatius and Saba",BES.1_1,Bonaire,Municipality
266.9871795,BEN,Benin,BEN.1_1,Alibori,Department
48.75,KHM,Cambodia,KHM.25_1,Tbong Khmum,Province
913.2592593,VNM,Vietnam,VNM.37_1,Lâm Đồng,Province
186.1860465,PHL,Philippines,PHL.59_1,Palawan,Province
179.4705882,PHL,Philippines,PHL.66_1,Samar,Province
141.9166667,PHL,Philippines,PHL.31_1,Eastern Samar,Province
215.5,NIC,Nicaragua,NIC.14_1,Masaya,Department
116,NIC,Nicaragua,NIC.8_1,Granada,Department
252.9625,VEN,Venezuela,VEN.12_1,Falcón,State
248,GRD,Grenada,GRD.4_1,Saint George,Parish
514.9714286,GIN,Guinea,GIN.3_1,Faranah,Region
288.7777778,BFA,Burkina Faso,BFA.6_1,Centre-Sud,Region
296,TCD,Chad,TCD.22_1,Ville de N'Djamena,Region
413.9598214,SSD,South Sudan,SSD.7_1,Upper Nile,State
17.66666667,IND,India,IND.27_1,Puducherry,Union Territory
299.8947368,KHM,Cambodia,KHM.9_1,Kaôh Kong,Province
167.2777778,VNM,Vietnam,VNM.10_1,Bình Phước,Province
456,VNM,Vietnam,VNM.43_1,Ninh Thuận,Province
254.25,NIC,Nicaragua,NIC.4_1,Carazo,Department
44.44,NIC,Nicaragua,NIC.10_1,Lago Nicaragua,Water body
12,GNB,Guinea-Bissau,GNB.2_1,Biombo,Region
17,GNB,Guinea-Bissau,GNB.3_1,Bissau,Autonomous Sector
19.6,GNB,Guinea-Bissau,GNB.8_1,Quinara,Region
361.1733333,BFA,Burkina Faso,BFA.9_1,Haut-Bassins,Region
440.6336634,TCD,Chad,TCD.18_1,Salamat,Region
1047.918367,ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,State
522.8235294,SOM,Somalia,SOM.4_1,Bari,Region
137.3,KHM,Cambodia,KHM.5_1,Kâmpóng Spœ,Province
108.6818182,NIC,Nicaragua,NIC.17_1,Río San Juan,Department
206.5038168,VEN,Venezuela,VEN.25_1,Zulia,State
447.3478261,DJI,Djibouti,DJI.2_1,Dikhil,Region
9.3,KHM,Cambodia,KHM.8_1,Kândal,Province
8.461538462,KHM,Cambodia,KHM.19_1,Prey Vêng,Province
23.07692308,VNM,Vietnam,VNM.53_1,Tây Ninh,Province
371.1111111,PHL,Philippines,PHL.6_1,Antique,Province
208,PHL,Philippines,PHL.4_1,Aklan,Province
105.8,NIC,Nicaragua,NIC.18_1,Rivas,Department
12.33333333,GNB,Guinea-Bissau,GNB.4_1,Bolama,Region
29.28571429,GNB,Guinea-Bissau,GNB.9_1,Tombali,Region
166.5,DJI,Djibouti,DJI.3_1,Djibouti,City
11,KHM,Cambodia,KHM.16_1,Phnom Penh,Municipality
6.5,KHM,Cambodia,KHM.23_1,Svay Rieng,Province
185.5555556,PHL,Philippines,PHL.22_1,Capiz,Province
327,PHL,Philippines,PHL.14_1,Biliran,Province
322.359375,BEN,Benin,BEN.2_1,Atakora,Department
640.1791045,NGA,Nigeria,NGA.19_1,Kaduna,State
498.7142857,DJI,Djibouti,DJI.1_1,Ali Sabieh,Region
522,SOM,Somalia,SOM.1_1,Awdal,Region
36.9,VNM,Vietnam,VNM.9_1,Bình Dương,Province
106,VNM,Vietnam,VNM.17_1,Đồng Nai,Province
197.1666667,VNM,Vietnam,VNM.11_1,Bình Thuận,Province
122.5,PHL,Philippines,PHL.36_1,Iloilo,Province
173.4705882,PHL,Philippines,PHL.43_1,Leyte,Province
394.4153846,COL,Colombia,COL.19_1,Magdalena,Department
208,TTO,Trinidad and Tobago,TTO.14_1,Tobago,Region
267,GIN,Guinea,GIN.5_1,Kindia,Region
648.2181818,GIN,Guinea,GIN.7_1,Mamou,Region
307.6086957,BFA,Burkina Faso,BFA.13_1,Sud-Ouest,Region
251.7952381,NGA,Nigeria,NGA.27_1,Niger,State
403.1320755,NGA,Nigeria,NGA.16_1,Gombe,State
942.99375,SOM,Somalia,SOM.13_1,Sanaag,Region
22.07142857,KHM,Cambodia,KHM.24_1,Takêv,Province
228.8,PHL,Philippines,PHL.25_1,Cebu,Province
233.8666667,CRI,Costa Rica,CRI.3_1,Guanacaste,Province
61.5,VEN,Venezuela,VEN.18_1,Nueva Esparta,State
204.5,GHA,Ghana,GHA.7_1,Upper East,Region
190,TGO,Togo,TGO.5_1,Savanes,Region
338.0545455,TCD,Chad,TCD.14_1,Mayo-Kebbi Est,Region
151.1538462,KHM,Cambodia,KHM.7_1,Kâmpôt,Province
420.6428571,CRI,Costa Rica,CRI.1_1,Alajuela,Province
47.07142857,COL,Colombia,COL.4_1,Atlántico,Department
23,VEN,Venezuela,VEN.10_1,Dependencias Federales,State
328.0714286,BFA,Burkina Faso,BFA.2_1,Cascades,Region
274.6,GHA,Ghana,GHA.8_1,Upper West,Region
532.8561151,CAF,Central African Republic,CAF.17_1,Vakaga,Prefecture
718.3838604,ETH,Ethiopia,ETH.9_1,Somali,State
135,THA,Thailand,THA.13_1,Chumphon,Province
162.2,KHM,Cambodia,KHM.13_1,Krong Preah Sihanouk,Municipality
8.222222222,VNM,Vietnam,VNM.1_1,An Giang,Province
3.555555556,VNM,Vietnam,VNM.18_1,Đồng Tháp,Province
2.214285714,VNM,Vietnam,VNM.39_1,Long An,Province
3.5,VNM,Vietnam,VNM.25_1,Hồ Chí Minh,City
243.0434783,PHL,Philippines,PHL.51_1,Negros Occidental,Province
387.4444444,CRI,Costa Rica,CRI.4_1,Heredia,Province
591.9166667,CRI,Costa Rica,CRI.5_1,Limón,Province
493.6086957,COL,Colombia,COL.11_1,Cesar,Department
756.7358491,VEN,Venezuela,VEN.14_1,Lara,State
488,VEN,Venezuela,VEN.24_1,Yaracuy,State
244,TTO,Trinidad and Tobago,TTO.11_1,San Juan-Laventille,Region
163,TTO,Trinidad and Tobago,TTO.15_1,Tunapuna/Piarco,Region
127.5,TTO,Trinidad and Tobago,TTO.12_1,Sangre Grande,Region
439.4705882,NGA,Nigeria,NGA.2_1,Adamawa,State
866.5443038,SOM,Somalia,SOM.18_1,Woqooyi Galbeed,Region
