temp_difference,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
8.15973,CHE,Switzerland,CHE.2_1,Appenzell Ausserrhoden,Canton
8.101528236,AUT,Austria,AUT.8_1,Vorarlberg,State
9.599099969,HUN,Hungary,HUN.18_1,Vas,County
8.759220468,HUN,Hungary,HUN.19_1,Veszprém,County
8.754751147,HUN,Hungary,HUN.7_1,Fejér,County
9.923417458,ROU,Romania,ROU.5_1,Bihor,County
9.392377425,ROU,Romania,ROU.33_1,Sălaj,County
9.740445467,ROU,Romania,ROU.24_1,Iași,County
9.2322119,MDA,Moldova,MDA.37_1,Ungheni,District
8.686145075,MDA,Moldova,MDA.7_1,Calarasi,District
8.71527955,MDA,Moldova,MDA.15_1,Dubăsari,District
9.622581069,UKR,Ukraine,UKR.9_1,Kherson,Region
11.30718614,USA,United States,USA.50_1,Wisconsin,State
7.870426263,CHE,Switzerland,CHE.6_1,Bern,Canton
8.522939957,CHE,Switzerland,CHE.12_1,Lucerne,Canton
7.6147099,CHE,Switzerland,CHE.3_1,Appenzell Innerrhoden,Canton
9.538013434,ROU,Romania,ROU.14_1,Cluj,County
9.763050008,ROU,Romania,ROU.30_1,Neamț,County
8.3841969,MDA,Moldova,MDA.33_1,Străşeni,District
8.5702105,MDA,Moldova,MDA.12_1,Criuleni,District
12.83286539,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
13.01601509,MNG,Mongolia,MNG.17_1,Övörhangay,Province
9.327540758,FRA,France,FRA.10_1,Nouvelle-Aquitaine,Region
7.8460161,CHE,Switzerland,CHE.13_1,Neuchâtel,Canton
7.702375175,CHE,Switzerland,CHE.18_1,Schwyz,Canton
7.189605,CHE,Switzerland,CHE.9_1,Glarus,Canton
7.9569201,LIE,Liechtenstein,LIE.9_1,Triesen,Commune
9.44890739,AUT,Austria,AUT.2_1,Kärnten,State
9.651672703,HUN,Hungary,HUN.1_1,Bács-Kiskun,County
10.62550769,HUN,Hungary,HUN.3_1,Békés,County
10.33769825,ROU,Romania,ROU.29_1,Mureș,County
10.35530556,ROU,Romania,ROU.22_1,Harghita,County
8.572449667,MDA,Moldova,MDA.24_1,Nisporeni,District
8.524672525,MDA,Moldova,MDA.10_1,Chişinău,City
8.425187575,MDA,Moldova,MDA.1_1,Anenii Noi,District
8.50864038,CAN,Canada,CAN.10_1,Prince Edward Island,Province
9.328911076,CAN,Canada,CAN.7_1,Nova Scotia,Province
8.5224386,CHE,Switzerland,CHE.7_1,Fribourg,Canton
7.93642,CHE,Switzerland,CHE.15_1,Obwalden,Canton
7.4326301,CHE,Switzerland,CHE.14_1,Nidwalden,Canton
6.552304214,CHE,Switzerland,CHE.22_1,Uri,Canton
7.895284527,CHE,Switzerland,CHE.10_1,Graubünden,Canton
7.767302709,ITA,Italy,ITA.17_1,Trentino-Alto Adige,Autonomous Region
9.702764171,HUN,Hungary,HUN.20_1,Zala,County
8.7119623,HUN,Hungary,HUN.15_1,Somogy,County
8.668900017,MDA,Moldova,MDA.21_1,Hîncesti,District
8.4983635,MDA,Moldova,MDA.22_1,Ialoveni,District
9.034671822,FRA,France,FRA.1_1,Auvergne-Rhône-Alpes,Region
8.155877836,CHE,Switzerland,CHE.24_1,Vaud,Canton
10.10016002,SVN,Slovenia,SVN.9_1,Pomurska,Statistical Region
8.72499445,HUN,Hungary,HUN.17_1,Tolna,County
10.41064122,HUN,Hungary,HUN.6_1,Csongrád,County
9.371798214,ROU,Romania,ROU.4_1,Bacău,County
9.153564319,ROU,Romania,ROU.41_1,Vaslui,County
8.6749668,MDA,Moldova,MDA.11_1,Cimişlia,District
8.5791467,MDA,Moldova,MDA.9_1,Causeni,District
9.490000638,RUS,Russia,RUS.34_1,Krasnodar,Territory
13.03156798,MNG,Mongolia,MNG.8_1,Dundgovi,Province
13.53142917,MNG,Mongolia,MNG.11_1,Govisümber,Municipality
8.033341873,CHE,Switzerland,CHE.21_1,Ticino,Canton
8.664047838,ITA,Italy,ITA.20_1,Veneto,Region
9.143689016,ITA,Italy,ITA.7_1,Friuli-Venezia Giulia,Autonomous Region
9.656059975,SVN,Slovenia,SVN.4_1,Koroška,Statistical Region
9.809304444,SVN,Slovenia,SVN.8_1,Podravska,Statistical Region
10.39531024,ROU,Romania,ROU.2_1,Arad,County
8.843936633,MDA,Moldova,MDA.23_1,Leova,District
8.12683602,MDA,Moldova,MDA.32_1,Ştefan Voda,District
13.07786798,MNG,Mongolia,MNG.7_1,Dornogovi,Province
6.798842741,CHE,Switzerland,CHE.23_1,Valais,Canton
8.379837128,ITA,Italy,ITA.13_1,Piemonte,Region
9.199611403,ITA,Italy,ITA.10_1,Lombardia,Region
8.612809082,SVN,Slovenia,SVN.2_1,Goriška,Statistical Region
9.183712322,SVN,Slovenia,SVN.1_1,Gorenjska,Statistical Region
9.807009985,SVN,Slovenia,SVN.10_1,Savinjska,Statistical Region
10.21070005,HRV,Croatia,HRV.10_1,Medimurska,County
9.23012638,ROU,Romania,ROU.1_1,Alba,County
8.88900995,MDA,Moldova,MDA.8_1,Cantemir,District
9.17601515,MDA,Moldova,MDA.19_1,Găgăuzia,Autonomous Territory
8.9612303,MDA,Moldova,MDA.3_1,Basarabeasca,District
10.41925472,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
9.0412502,CHE,Switzerland,CHE.8_1,Genève,Canton
9.669783673,SVN,Slovenia,SVN.7_1,Osrednjeslovenska,Statistical Region
9.502783283,HRV,Croatia,HRV.17_1,Varaždinska,County
9.4498663,HRV,Croatia,HRV.7_1,Koprivničko-Križevačka,County
9.158565347,HUN,Hungary,HUN.2_1,Baranya,County
9.361810061,ROU,Romania,ROU.23_1,Hunedoara,County
10.07013327,ROU,Romania,ROU.35_1,Sibiu,County
12.07166674,CHN,China,CHN.17_1,Jilin,Province
14.21113215,USA,United States,USA.38_1,Oregon,State
9.9317703,SVN,Slovenia,SVN.12_1,Zasavska,Statistical Region
9.607166933,HRV,Croatia,HRV.8_1,Krapinsko-Zagorska,County
10.10417994,SRB,Serbia,SRB.17_1,Severno-Bački,District
10.20521993,SRB,Serbia,SRB.18_1,Severno-Banatski,District
10.47279697,ROU,Romania,ROU.38_1,Timiș,County
10.62711135,ROU,Romania,ROU.8_1,Brașov,County
10.17010466,ROU,Romania,ROU.16_1,Covasna,County
8.908537445,ROU,Romania,ROU.42_1,Vrancea,County
9.65363544,ROU,Romania,ROU.19_1,Galați,County
9.568968133,MDA,Moldova,MDA.6_1,Cahul,District
9.348254925,MDA,Moldova,MDA.34_1,Taraclia,District
8.612154773,UKR,Ukraine,UKR.4_1,Crimea,Autonomous Republic
10.09820606,RUS,Russia,RUS.65_1,Stavropol',Territory
13.78130169,USA,United States,USA.42_1,South Dakota,State
7.023145833,ITA,Italy,ITA.19_1,Valle d'Aosta,Autonomous Region
9.847124183,SVN,Slovenia,SVN.3_1,Jugovzhodna Slovenija,Statistical Region
9.945395,SVN,Slovenia,SVN.11_1,Spodnjeposavska,Statistical Region
9.554584409,HRV,Croatia,HRV.21_1,Zagrebačka,County
8.986727475,HRV,Croatia,HRV.4_1,Grad Zagreb,City
9.52295799,HRV,Croatia,HRV.1_1,Bjelovarska-Bilogorska,County
9.224708118,HRV,Croatia,HRV.18_1,Viroviticko-Podravska,County
10.08438545,SRB,Serbia,SRB.24_1,Zapadno-Bački,District
13.13406458,KAZ,Kazakhstan,KAZ.12_1,South Kazakhstan,Region
13.04190071,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
7.9534602,SVN,Slovenia,SVN.6_1,Obalno-kraška,Statistical Region
8.85957335,SVN,Slovenia,SVN.5_1,Notranjsko-kraška,Statistical Region
10.07839336,HRV,Croatia,HRV.11_1,Osjecko-Baranjska,County
10.12116618,SRB,Serbia,SRB.5_1,Južno-Bački,District
10.14481346,SRB,Serbia,SRB.19_1,Srednje-Banatski,District
9.879169578,ROU,Romania,ROU.11_1,Buzău,County
8.308165006,HRV,Croatia,HRV.13_1,Primorsko-Goranska,County
9.734703471,HRV,Croatia,HRV.6_1,Karlovacka,County
9.68327193,HRV,Croatia,HRV.15_1,Sisacko-Moslavacka,County
9.230121182,ROU,Romania,ROU.13_1,Caraș-Severin,County
9.726873783,ROU,Romania,ROU.40_1,Vâlcea,County
9.99733436,ROU,Romania,ROU.3_1,Argeș,County
8.261133527,HRV,Croatia,HRV.5_1,Istarska,County
9.768914229,HRV,Croatia,HRV.12_1,Požeško-Slavonska,County
10.42070909,HRV,Croatia,HRV.19_1,Vukovarsko-Srijemska,County
10.68161898,ROU,Romania,ROU.17_1,Dâmbovița,County
10.23047262,ROU,Romania,ROU.32_1,Prahova,County
9.986330594,ROU,Romania,ROU.9_1,Brăila,County
8.203966031,ROU,Romania,ROU.39_1,Tulcea,County
10.95230287,UZB,Uzbekistan,UZB.5_1,Karakalpakstan,Autononous Region
7.775444041,JPN,Japan,JPN.12_1,Hokkaido,Circuit
12.13988793,USA,United States,USA.30_1,New Hampshire,State
9.953792534,BIH,Bosnia and Herzegovina,BIH.3_1,Repuplika Srpska,Entity
10.24406016,HRV,Croatia,HRV.2_1,Brodsko-Posavska,County
10.18957948,SRB,Serbia,SRB.6_1,Južno-Banatski,District
10.02258667,ROU,Romania,ROU.21_1,Gorj,County
9.227072503,FRA,France,FRA.13_1,Provence-Alpes-Côte d'Azur,Region
9.420010243,ITA,Italy,ITA.6_1,Emilia-Romagna,Region
9.290326708,HRV,Croatia,HRV.9_1,Licko-Senjska,County
9.966001073,BIH,Bosnia and Herzegovina,BIH.2_1,Federacija Bosna i Hercegovina,Entity
10.30933309,SRB,Serbia,SRB.20_1,Sremski,District
9.753812035,RUS,Russia,RUS.1_1,Adygey,Republic
12.69305674,MNG,Mongolia,MNG.15_1,Ömnögovi,Province
15.13875568,USA,United States,USA.51_1,Wyoming,State
10.84137156,USA,United States,USA.33_1,New York,State
11.57434698,USA,United States,USA.46_1,Vermont,State
9.438952996,FRA,France,FRA.11_1,Occitanie,Region
10.52855015,BIH,Bosnia and Herzegovina,BIH.1_1,Brčko,District
10.23716822,SRB,Serbia,SRB.8_1,Mačvanski,District
10.12783616,SRB,Serbia,SRB.3_1,Grad Beograd,City
10.29544717,ROU,Romania,ROU.28_1,Mehedinți,County
8.64898569,RUS,Russia,RUS.15_1,Dagestan,Republic
9.763952194,SRB,Serbia,SRB.2_1,Braničevski,District
10.50992149,ROU,Romania,ROU.31_1,Olt,County
10.4906539,ROU,Romania,ROU.25_1,Ialomița,County
8.907427917,ROU,Romania,ROU.15_1,Constanța,County
8.080659975,UKR,Ukraine,UKR.20_1,Sevastopol',Autonomous Republic
7.674034592,ITA,Italy,ITA.9_1,Liguria,Region
10.54002,SRB,Serbia,SRB.13_1,Podunavski,District
9.984747373,SRB,Serbia,SRB.1_1,Borski,District
10.41558234,ROU,Romania,ROU.18_1,Dolj,County
11.125525,ROU,Romania,ROU.26_1,Ilfov,County
8.991564053,ITA,Italy,ITA.16_1,Toscana,Region
9.60390002,HRV,Croatia,HRV.20_1,Zadarska,County
10.20390588,SRB,Serbia,SRB.7_1,Kolubarski,District
11.16721303,ROU,Romania,ROU.37_1,Teleorman,County
11.09212304,ROU,Romania,ROU.20_1,Giurgiu,County
11.1443005,ROU,Romania,ROU.10_1,Bucharest,Municipality
10.4162257,ROU,Romania,ROU.12_1,Călărași,County
10.05072278,RUS,Russia,RUS.25_1,Karachay-Cherkess,Republic
10.31322002,SRB,Serbia,SRB.21_1,Šumadijski,District
9.330988667,HRV,Croatia,HRV.14_1,Šibensko-Kninska,County
9.4822128,SRB,Serbia,SRB.25_1,Zlatiborski,District
9.792623527,SRB,Serbia,SRB.9_1,Moravički,District
10.7339701,SRB,Serbia,SRB.14_1,Pomoravski,District
10.34578669,SRB,Serbia,SRB.23_1,Zaječarski,District
10.36802262,BGR,Bulgaria,BGR.26_1,Vidin,Province
9.99776097,BGR,Bulgaria,BGR.18_1,Silistra,Province
8.5089998,SMR,San Marino,SMR.3_1,Chiesanuova,Municipality
8.880031332,ITA,Italy,ITA.11_1,Marche,Region
8.715600035,HRV,Croatia,HRV.16_1,Splitsko-Dalmatinska,County
10.87660008,BGR,Bulgaria,BGR.16_1,Ruse,Province
10.10388756,BGR,Bulgaria,BGR.15_1,Razgrad,Province
9.093025158,BGR,Bulgaria,BGR.3_1,Dobrich,Province
8.548226986,RUS,Russia,RUS.20_1,Kabardin-Balkar,Republic
9.541228885,RUS,Russia,RUS.10_1,Chechnya,Republic
8.869142486,ESP,Spain,ESP.12_1,Galicia,Autonomous Community
10.07759396,SRB,Serbia,SRB.16_1,Raški,District
10.31591,SRB,Serbia,SRB.15_1,Rasinski,District
10.79083625,SRB,Serbia,SRB.10_1,Nišavski,District
10.38933341,BGR,Bulgaria,BGR.10_1,Montana,Province
10.01125429,BGR,Bulgaria,BGR.27_1,Vratsa,Province
10.71105895,BGR,Bulgaria,BGR.13_1,Pleven,Province
8.782890341,RUS,Russia,RUS.48_1,North Ossetia,Republic
12.63343379,UZB,Uzbekistan,UZB.9_1,Navoi,Region
8.617616693,ESP,Spain,ESP.17_1,Principado de Asturias,Autonomous Community
8.951925703,ITA,Italy,ITA.18_1,Umbria,Region
11.25875257,BGR,Bulgaria,BGR.25_1,Veliko Tarnovo,Province
9.917911469,BGR,Bulgaria,BGR.17_1,Shumen,Province
9.350913242,GEO,Georgia,GEO.1_1,Abkhazia,Autonomous Republic
11.80943548,USA,United States,USA.16_1,Iowa,State
9.007867525,ESP,Spain,ESP.3_1,Cantabria,Autonomous Community
8.856638893,ESP,Spain,ESP.16_1,País Vasco,Autonomous Community
9.27176665,MNE,Montenegro,MNE.14_1,Pljevlja,Municipality
10.00336704,BGR,Bulgaria,BGR.23_1,Targovishte,Province
9.22925995,BGR,Bulgaria,BGR.24_1,Varna,Province
9.439667308,RUS,Russia,RUS.17_1,Ingush,Republic
11.27574416,CHN,China,CHN.18_1,Liaoning,Province
9.567948162,ESP,Spain,ESP.9_1,Comunidad Foral de Navarra,Autonomous Community
8.9266402,MNE,Montenegro,MNE.15_1,Plužine,Municipality
10.530375,SRB,Serbia,SRB.22_1,Toplički,District
10.86308328,SRB,Serbia,SRB.12_1,Pirotski,District
10.49767466,BGR,Bulgaria,BGR.9_1,Lovech,Province
8.808189094,GEO,Georgia,GEO.9_1,Samegrelo-Zemo Svaneti,Region
10.95963377,ESP,Spain,ESP.5_1,Castilla y León,Autonomous Community
7.364713573,HRV,Croatia,HRV.3_1,Dubrovacko-Neretvanska,County
9.247919913,MNE,Montenegro,MNE.12_1,Nikšic,Municipality
9.16390515,MNE,Montenegro,MNE.21_1,Žabljak,Municipality
10.17551755,MNE,Montenegro,MNE.4_1,Bijelo Polje,Municipality
10.35428851,XKO,Kosovo,XKO.3_1,Kosovska Mitrovica,District
10.50407493,XKO,Kosovo,XKO.5_1,Pristina,District
10.6153249,SRB,Serbia,SRB.4_1,Jablanički,District
10.48005003,BGR,Bulgaria,BGR.21_1,Sofia,Province
10.60438213,BGR,Bulgaria,BGR.4_1,Gabrovo,Province
12.87742763,KGZ,Kyrgyzstan,KGZ.3_1,Chüy,Province
14.44004263,USA,United States,USA.28_1,Nebraska,State
12.08929853,ESP,Spain,ESP.2_1,Aragón,Autonomous Community
6.927302841,FRA,France,FRA.5_1,Corse,Region
9.51169015,MNE,Montenegro,MNE.18_1,Šavnik,Municipality
9.57202005,MNE,Montenegro,MNE.11_1,Mojkovac,Municipality
10.17265667,MNE,Montenegro,MNE.3_1,Berane,Municipality
9.844109977,BGR,Bulgaria,BGR.19_1,Sliven,Province
9.34529099,BGR,Bulgaria,BGR.2_1,Burgas,Province
8.375486133,GEO,Georgia,GEO.8_1,Racha-Lechkhumi-Kvemo Svaneti,Region
12.5408001,KGZ,Kyrgyzstan,KGZ.2_1,Biškek,City
11.9681247,KGZ,Kyrgyzstan,KGZ.9_1,Ysyk-Köl,Province
10.38877015,PRK,North Korea,PRK.2_1,Hamgyŏng-bukto,Province
11.18864395,USA,United States,USA.36_1,Ohio,State
11.36086734,USA,United States,USA.22_1,Massachusetts,State
10.17184844,ESP,Spain,ESP.6_1,Cataluña,Autonomous Community
8.947745112,ITA,Italy,ITA.8_1,Lazio,Region
8.236588821,ITA,Italy,ITA.1_1,Abruzzo,Region
9.453653,MNE,Montenegro,MNE.9_1,Kolašin,Municipality
9.6981697,MNE,Montenegro,MNE.1_1,Andrijevica,Municipality
9.36654,MNE,Montenegro,MNE.17_1,Rožaje,Municipality
10.38725312,XKO,Kosovo,XKO.4_1,Pećki,District
10.74551433,SRB,Serbia,SRB.11_1,Pčinjski,District
11.77333773,BGR,Bulgaria,BGR.12_1,Pernik,Province
11.00656682,BGR,Bulgaria,BGR.5_1,Grad Sofiya,Province
10.8935366,BGR,Bulgaria,BGR.14_1,Plovdiv,Province
11.11513901,BGR,Bulgaria,BGR.22_1,Stara Zagora,Province
9.225441096,GEO,Georgia,GEO.7_1,Mtskheta-Mtianeti,Region
13.88623556,KGZ,Kyrgyzstan,KGZ.8_1,Talas,Province
13.42261878,CHN,China,CHN.5_1,Gansu,Province
10.78391205,ESP,Spain,ESP.15_1,La Rioja,Autonomous Community
9.03460025,AND,Andorra,AND.2_1,Canillo,Parish
8.129755,MNE,Montenegro,MNE.10_1,Kotor,Municipality
8.9323403,MNE,Montenegro,MNE.6_1,Cetinje,Municipality
9.71943,MNE,Montenegro,MNE.7_1,Danilovgrad,Municipality
9.3810482,MNE,Montenegro,MNE.16_1,Podgorica,Municipality
9.613139357,ALB,Albania,ALB.10_1,Shkodër,County
9.6044397,MNE,Montenegro,MNE.13_1,Plav,Municipality
10.07740498,XKO,Kosovo,XKO.1_1,Đakovica,District
10.14247249,XKO,Kosovo,XKO.6_1,Prizren,District
10.69401988,XKO,Kosovo,XKO.2_1,Gnjilane,District
11.32667501,BGR,Bulgaria,BGR.8_1,Kyustendil,Province
10.42888002,BGR,Bulgaria,BGR.11_1,Pazardzhik,Province
10.89104009,BGR,Bulgaria,BGR.28_1,Yambol,Province
9.280017138,GEO,Georgia,GEO.11_1,Shida Kartli,Region
12.23208964,TKM,Turkmenistan,TKM.6_1,Tashauz,Province
12.07539428,CHN,China,CHN.10_1,Hebei,Province
11.431437,USA,United States,USA.14_1,Illinois,State
7.7388601,MNE,Montenegro,MNE.8_1,Herceg Novi,Municipality
9.94409885,ALB,Albania,ALB.8_1,Kukës,County
10.20604,XKO,Kosovo,XKO.7_1,Uroševac,District
9.268916654,GEO,Georgia,GEO.4_1,Imereti,Region
9.813436163,GEO,Georgia,GEO.5_1,Kakheti,Region
12.86391236,KGZ,Kyrgyzstan,KGZ.5_1,Naryn,Province
9.635679867,PRK,North Korea,PRK.12_1,Rasŏn,Directly Governed City
8.4656601,MNE,Montenegro,MNE.5_1,Budva,Municipality
8.5812602,MNE,Montenegro,MNE.2_1,Bar,Municipality
11.7202997,MKD,Macedonia,MKD.66_1,Staro Nagoričane,Municipality
11.3952999,MKD,Macedonia,MKD.60_1,Rankovce,Municipality
11.4777002,MKD,Macedonia,MKD.38_1,Kriva Palanka,Municipality
10.74602753,TKM,Turkmenistan,TKM.3_1,Balkan,Province
12.23098638,UZB,Uzbekistan,UZB.14_1,Tashkent,Region
11.54417768,USA,United States,USA.39_1,Pennsylvania,State
8.579201371,PRT,Portugal,PRT.18_1,Viana do Castelo,District
8.9914899,MNE,Montenegro,MNE.20_1,Ulcinj,Municipality
9.8111696,MKD,Macedonia,MKD.74_1,Tetovo,Municipality
10.448,MKD,Macedonia,MKD.73_1,Tearce,Municipality
11.0131998,MKD,Macedonia,MKD.25_1,Gjorče Petrov,Municipality
11.3584995,MKD,Macedonia,MKD.15_1,Čučer Sandevo,Municipality
11.5549002,MKD,Macedonia,MKD.43_1,Lipkovo,Municipality
12.22660015,MKD,Macedonia,MKD.41_1,Kumanovo,Municipality
11.5797,MKD,Macedonia,MKD.37_1,Kratovo,Municipality
11.3875003,MKD,Macedonia,MKD.35_1,Kočani,Municipality
11.2349005,MKD,Macedonia,MKD.45_1,Makedonska Kamenica,Municipality
10.44955887,BGR,Bulgaria,BGR.1_1,Blagoevgrad,Province
10.85075899,BGR,Bulgaria,BGR.6_1,Haskovo,Province
9.389447342,TUR,Turkey,TUR.50_1,Kirklareli,Province
8.871318713,GEO,Georgia,GEO.3_1,Guria,Region
13.44644075,KGZ,Kyrgyzstan,KGZ.4_1,Jalal-Abad,Province
15.21963033,USA,United States,USA.5_1,California,State
16.35876107,USA,United States,USA.29_1,Nevada,State
15.40959553,USA,United States,USA.45_1,Utah,State
11.15372179,USA,United States,USA.7_1,Connecticut,State
10.71856984,USA,United States,USA.40_1,Rhode Island,State
10.12344675,PRT,Portugal,PRT.5_1,Bragança,District
7.6330016,ITA,Italy,ITA.12_1,Molise,Region
8.4636094,ITA,Italy,ITA.2_1,Apulia,Region
10.13031876,ALB,Albania,ALB.9_1,Lezhë,County
10.5139999,MKD,Macedonia,MKD.6_1,Bogovinje,Municipality
10.5256004,MKD,Macedonia,MKD.84_1,Želino,Municipality
10.6596003,MKD,Macedonia,MKD.63_1,Saraj,Municipality
11.1520996,MKD,Macedonia,MKD.64_1,Sopište,Municipality
11.82720045,MKD,Macedonia,MKD.55_1,Petrovec,Municipality
12.3875999,MKD,Macedonia,MKD.72_1,Sveti Nikole,Municipality
12.7046003,MKD,Macedonia,MKD.58_1,Probištip,Municipality
12.5305004,MKD,Macedonia,MKD.14_1,Češinovo-Obleševo,Municipality
11.44574975,MKD,Macedonia,MKD.79_1,Vinitsa,Municipality
11.8460999,MKD,Macedonia,MKD.18_1,Delčevo,Municipality
9.472629129,BGR,Bulgaria,BGR.20_1,Smolyan,Province
9.493894387,TUR,Turkey,TUR.28_1,Edirne,Province
10.02334037,TUR,Turkey,TUR.46_1,Kastamonu,Province
8.706505858,TUR,Turkey,TUR.70_1,Sinop,Province
12.41633939,UZB,Uzbekistan,UZB.7_1,Khorezm,Region
12.59728522,PRK,North Korea,PRK.13_1,Ryanggang,Province
11.41736325,USA,United States,USA.15_1,Indiana,State
8.949326138,PRT,Portugal,PRT.4_1,Braga,District
9.074291347,PRT,Portugal,PRT.19_1,Vila Real,District
10.04639117,ALB,Albania,ALB.2_1,Dibër,County
9.8518224,MKD,Macedonia,MKD.47_1,Mavrovo and Rostuša,Municipality
10.3722,MKD,Macedonia,MKD.26_1,Gostivar,Municipality
10.59040003,MKD,Macedonia,MKD.46_1,Makedonski Brod,Municipality
9.8798103,MKD,Macedonia,MKD.70_1,Studeničani,Municipality
10.8312998,MKD,Macedonia,MKD.83_1,Zelenikovo,Municipality
12.2931004,MKD,Macedonia,MKD.77_1,Veles,Municipality
12.5319996,MKD,Macedonia,MKD.44_1,Lozovo,Municipality
12.2233,MKD,Macedonia,MKD.67_1,Štip,Municipality
11.84985015,MKD,Macedonia,MKD.30_1,Karbinci,Municipality
11.0662333,MKD,Macedonia,MKD.3_1,Berovo,Municipality
10.8302002,MKD,Macedonia,MKD.54_1,Pehčevo,Municipality
10.22936232,BGR,Bulgaria,BGR.7_1,Kardzhali,Province
9.139429944,TUR,Turkey,TUR.13_1,Bartın,Province
9.133532483,GEO,Georgia,GEO.2_1,Ajaria,Autonomous Republic
9.915864735,GEO,Georgia,GEO.10_1,Samtskhe-Javakheti,Region
10.0331001,GEO,Georgia,GEO.12_1,Tbilisi,Independent City
10.38993867,GEO,Georgia,GEO.6_1,Kvemo Kartli,Region
9.54527517,AZE,Azerbaijan,AZE.9_1,Shaki-Zaqatala,Region
8.34200239,AZE,Azerbaijan,AZE.8_1,Quba-Khachmaz,Region
12.45704,PRK,North Korea,PRK.1_1,Chagang-do,Province
10.3603001,MKD,Macedonia,MKD.82_1,Zajas,Municipality
10.2446003,MKD,Macedonia,MKD.53_1,Oslomej,Municipality
11.36569975,MKD,Macedonia,MKD.21_1,Dolneni,Municipality
11.7273502,MKD,Macedonia,MKD.11_1,Čaška,Municipality
12.5337,MKD,Macedonia,MKD.27_1,Gradsko,Municipality
12.27904985,MKD,Macedonia,MKD.49_1,Negotino,Municipality
11.8096499,MKD,Macedonia,MKD.59_1,Radoviš,Municipality
9.787586135,GRC,Greece,GRC.6_1,Macedonia and Thrace,Decentralized administration
8.3651995,TUR,Turkey,TUR.67_1,Samsun,Province
11.61765787,TUR,Turkey,TUR.9_1,Ardahan,Province
8.927342189,PRT,Portugal,PRT.15_1,Porto,District
8.050977776,ITA,Italy,ITA.5_1,Campania,Region
10.61264995,ALB,Albania,ALB.3_1,Durrës,County
10.4885002,ALB,Albania,ALB.11_1,Tiranë,County
10.0565004,MKD,Macedonia,MKD.13_1,Centar župa,Municipality
10.0306754,MKD,Macedonia,MKD.17_1,Debarca,Municipality
10.41914985,MKD,Macedonia,MKD.22_1,Drugovo,Municipality
10.7448997,MKD,Macedonia,MKD.40_1,Kruševo,Municipality
11.66966,MKD,Macedonia,MKD.57_1,Prilep,Municipality
10.72283005,MKD,Macedonia,MKD.32_1,Kavadartsi,Municipality
11.3900995,MKD,Macedonia,MKD.20_1,Demir Kapija,Municipality
11.35360005,MKD,Macedonia,MKD.75_1,Valandovo,Municipality
11.3072996,MKD,Macedonia,MKD.69_1,Strumitsa,Municipality
11.3634005,MKD,Macedonia,MKD.7_1,Bosilovo,Municipality
10.7468996,MKD,Macedonia,MKD.51_1,Novo Selo,Municipality
8.864931576,TUR,Turkey,TUR.73_1,Tekirdag,Province
7.757436853,TUR,Turkey,TUR.40_1,Istanbul,Province
8.726400107,TUR,Turkey,TUR.81_1,Zinguldak,Province
10.1796716,TUR,Turkey,TUR.43_1,Karabük,Province
10.12399076,TUR,Turkey,TUR.10_1,Artvin,Province
10.16962187,AZE,Azerbaijan,AZE.4_1,Ganja-Qazakh,Region
13.64856599,UZB,Uzbekistan,UZB.2_1,Bukhoro,Region
12.42309298,UZB,Uzbekistan,UZB.8_1,Namangan,Region
7.259450294,JPN,Japan,JPN.3_1,Aomori,Prefecture
11.21349524,USA,United States,USA.31_1,New Jersey,State
12.74625481,ESP,Spain,ESP.4_1,Castilla-La Mancha,Autonomous Community
7.935492297,ITA,Italy,ITA.14_1,Sardegna,Autonomous Region
10.43991914,ALB,Albania,ALB.4_1,Elbasan,County
9.79883,MKD,Macedonia,MKD.78_1,Vevčani,Municipality
10.4096003,MKD,Macedonia,MKD.68_1,Struga,Municipality
10.7642503,MKD,Macedonia,MKD.19_1,Demir Hisar,Municipality
11.2810001,MKD,Macedonia,MKD.24_1,Gevgelija,Municipality
11.0518999,MKD,Macedonia,MKD.65_1,Star Dojran,Municipality
11.81284432,TUR,Turkey,TUR.24_1,Çorum,Province
10.6641699,ARM,Armenia,ARM.10_1,Tavush,Province
14.35925028,TKM,Turkmenistan,TKM.4_1,Chardzhou,Province
12.5600004,UZB,Uzbekistan,UZB.13_1,Tashkent City,City
9.26078696,PRT,Portugal,PRT.20_1,Viseu,District
9.240092367,PRT,Portugal,PRT.10_1,Guarda,District
11.25932398,ESP,Spain,ESP.8_1,Comunidad de Madrid,Autonomous Community
7.752487751,ITA,Italy,ITA.3_1,Basilicata,Region
8.7001495,MKD,Macedonia,MKD.42_1,Lake Ohrid,Water body
9.77016235,MKD,Macedonia,MKD.61_1,Resen,Municipality
11.02114247,MKD,Macedonia,MKD.4_1,Bitola,Municipality
11.6641,MKD,Macedonia,MKD.50_1,Novatsi,Municipality
8.726179131,TUR,Turkey,TUR.52_1,Kocaeli,Province
9.146238514,TUR,Turkey,TUR.66_1,Sakarya,Province
9.204972525,TUR,Turkey,TUR.27_1,Düzce,Province
11.84556553,TUR,Turkey,TUR.23_1,Çankiri,Province
8.824325576,TUR,Turkey,TUR.63_1,Ordu,Province
8.89454553,TUR,Turkey,TUR.75_1,Trabzon,Province
