State_Code,State_Name,State_Type,Country_Code,Country_Name,Alt,Rain,pH,Temp_Min,Temp_Max,Texture,Fertility,Cycle
SOM.15_1,Shabeellaha Hoose,Region,SOM,Somalia,78.64935065,507.5584416,8.071428571428571,22.749044918,32.182980902,light,moderate,59
COD.18_1,Mongala,Province,COD,Democratic Republic of the Congo,405.6787879,1799.606061,4.774999999999999,19.235111555,29.506099265,heavy,moderate,365
UGA.40_1,Moroto,District,UGA,Uganda,1245.84,805.08,6.199999999999999,15.43344996,28.18122198,light,moderate,179
MYS.7_1,Negeri Sembilan,State,MYS,Malaysia,164.4444444,1980.222222,5.25,21.663101267000002,30.144209673,light,moderate,365
COL.8_1,Caquetá,Intendancy,COL,Colombia,345.1477273,2714.655303,5.004166666666666,20.3523536885,29.321200931499998,light,moderate,365
COL.16_1,Guaviare,Commissiary,COL,Colombia,231.2777778,2642.067901,4.939999999999999,21.4662101825,30.540241557500003,heavy,moderate,365
UGA.47_1,Nebbi,District,UGA,Uganda,970.8888889,1109.111111,5.949999999999999,16.178289255,27.355155885,heavy,moderate,299
MYS.1_1,Johor,State,MYS,Malaysia,55.5,2402.518519,5.1,22.1289477335,29.655915346500002,light,moderate,365
COL.21_1,Nariño,Department,COL,Colombia,1076.159574,2965.946809,6.228571428571429,16.746706912500002,25.1117799075,light,moderate,365
COG.12_1,Sangha,Region,COG,Republic of Congo,450.1506024,1628.108434,4.978571428571428,18.982017505,29.493535555,heavy,moderate,365
UGA.2_1,Apac,District,UGA,Uganda,1062.473684,1298.789474,5.1,16.373349944999998,28.690281615,heavy,moderate,329
UGA.33_1,Lira,District,UGA,Uganda,1064.909091,1285.681818,5.05,16.40347046,28.891047739999998,heavy,moderate,269
KEN.47_1,West Pokot,County,KEN,Kenya,1478.407407,792.9259259,7.1,14.197548144999999,26.584103675,light,moderate,209
IDN.18_1,Maluku Utara,Province,IDN,Indonesia,276.4375,2126.385417,5.699999999999999,21.8820014175,29.4954654625,heavy,moderate,91.25
BRA.14_1,Pará,State,BRA,Brazil,195.9740437,2110.734153,5.186477987421385,20.4651189445,30.301594455500002,heavy,moderate,329
UGA.45_1,Nakapiripirit,District,UGA,Uganda,1267.1,933.35,4.8,15.029742339999999,27.68569728,light,moderate,269
KEN.37_1,Samburu,County,KEN,Kenya,1180.225806,542.5645161,6.68,16.02472166,28.547755560000002,light,high,119
GAB.9_1,Wouleu-Ntem,Province,GAB,Gabon,570.0526316,1726.412281,5.08,19.114471341999998,28.180470818,heavy,moderate,365
COD.25_1,Tshopo,Province,COD,Democratic Republic of the Congo,507.2435678,1786.90223,4.939622641509434,19.450045648,29.053306332,heavy,moderate,365
UGA.36_1,Masindi,District,UGA,Uganda,970.4444444,1197.666667,5.1,17.310018890000002,28.39893697,heavy,moderate,299
UGA.22_1,Katakwi,District,UGA,Uganda,1085.846154,1158.461538,4.949999999999999,16.677827095,29.285803865000002,heavy,moderate,269
IDN.24_1,Riau,Province,IDN,Indonesia,49.73863636,2561.878788,4.68095238095238,21.888526859000002,30.170348261,organic,low,365
BRA.4_1,Amazonas,State,BRA,Brazil,103.2727668,2519.134536,4.881885856079403,21.328383262,30.795828357999998,light,moderate,365
GNQ.6_1,Litoral,Province,GNQ,Equatorial Guinea,162.6842105,2441.473684,5.5,20.904664861999997,28.396661678,light,moderate,365
GNQ.4_1,Centro Sur,Province,GNQ,Equatorial Guinea,570.0769231,2269.076923,5.1,18.883513647500003,26.7879555325,heavy,moderate,365
GNQ.5_1,Kié-Ntem,Province,GNQ,Equatorial Guinea,592.7,1929.7,5.1,19.148816385,27.394503335,heavy,moderate,365
COD.2_1,Équateur,Province,COD,Democratic Republic of the Congo,337.8491803,1855.160656,4.781481481481482,20.052067784,29.756058776,heavy,moderate,365
COL.31_1,Vaupés,Commissiary,COL,Colombia,195.916129,3076.567742,5.128571428571427,20.945904347499997,29.9220646725,light,moderate,365
GNQ.7_1,Wele-Nzas,Province,GNQ,Equatorial Guinea,628.7647059,1990.294118,5.1,18.7539176625,27.081611897499997,heavy,moderate,365
UGA.31_1,Lake Albert,Water body,UGA,Uganda,633.2857143,957.0,0.0,21.27123459,29.648051889999998,wide,high,299
KEN.9_1,Isiolo,County,KEN,Kenya,468.5972222,391.8888889,7.766666666666668,20.51192773,32.25629719,light,moderate,119
SOM.9_1,Jubbada Dhexe,Region,SOM,Somalia,78.69642857,533.3392857,8.025,22.492436505,33.380581135,light,high,14.75
IDN.12_1,Kalimantan Barat,Province,IDN,Indonesia,167.2790698,3307.290698,4.980555555555556,21.758610431500003,30.1924922885,organic,low,365
COD.26_1,Tshuapa,Province,COD,Democratic Republic of the Congo,409.4252577,2013.997423,4.82,19.789175516,29.485988923999997,light,moderate,365
UGA.9_1,Hoima,District,UGA,Uganda,1022.833333,1205.5,5.1,17.828912815,28.012753725,heavy,moderate,329
UGA.46_1,Nakasongola,District,UGA,Uganda,1060.181818,1161.818182,5.1,17.379413435,28.616258984999998,heavy,moderate,299
UGA.20_1,Kapchorwa,District,UGA,Uganda,1933.4,1278.2,5.5,11.524359989999999,23.679600049999998,heavy,moderate,269
GAB.6_1,Ogooué-Ivindo,Province,GAB,Gabon,477.6269841,1668.555556,5.090909090909091,19.539904413,28.914976286999998,heavy,moderate,365
UGA.34_1,Luwero,District,UGA,Uganda,1097.8,1185.1,5.1,17.170697365,28.165082375,heavy,moderate,329
UGA.17_1,Kamuli,District,UGA,Uganda,1062.384615,1252.615385,5.1,18.00800387,29.06045763,heavy,moderate,299
KEN.1_1,Baringo,County,KEN,Kenya,1408.34375,815.90625,6.925000000000001,14.134004664999999,27.751226494999997,light,moderate,209
ECU.8_1,Esmeraldas,Province,ECU,Ecuador,325.0222222,1993.266667,5.266666666666667,20.6259041345,28.430215905500003,light,moderate,365
COL.23_1,Putumayo,Intendancy,COL,Colombia,474.0405405,3284.77027,5.62,19.157065303,28.223488616999997,light,moderate,365
COG.3_1,Cuvette-Ouest,Region,COG,Republic of Congo,467.7837838,1706.540541,5.499999999999999,19.31896039,29.336682709999998,light,moderate,365
UGA.25_1,Kiboga,District,UGA,Uganda,1133.727273,1167.0,5.1,17.0263456,27.66681818,heavy,moderate,329
SOM.10_1,Jubbada Hoose,Region,SOM,Somalia,39.62411348,473.3191489,7.2875,23.111023743,33.085316617000004,light,moderate,7.25
IDN.27_1,Sulawesi Tengah,Province,IDN,Indonesia,631.4831461,1950.393258,5.414285714285714,19.744710729,28.253013931,light,moderate,365
ECU.4_1,Carchi,Province,ECU,Ecuador,2369.5,1421.2,6.199999999999999,9.863667459999998,19.2826984,light,moderate,269
UGA.24_1,Kibale,District,UGA,Uganda,1193.181818,1242.727273,5.4,16.57575451,26.957554390000002,light,moderate,329
KEN.3_1,Bungoma,County,KEN,Kenya,1934.8,1495.1,5.5,11.58447605,23.72417607,heavy,moderate,269
GAB.1_1,Estuaire,Province,GAB,Gabon,177.1578947,2411.192982,5.140000000000001,22.0762918175,29.0835890425,light,moderate,329
UGA.30_1,Kyenjojo,District,UGA,Uganda,1302.461538,1179.230769,5.4,15.512657484999998,26.134634415,light,moderate,329
UGA.10_1,Iganga,District,UGA,Uganda,1099.875,1284.375,5.1,17.520399750000003,28.74232465,heavy,moderate,329
KEN.44_1,Uasin Gishu,County,KEN,Kenya,2111.0,1164.545455,5.5,9.960827080000001,22.59633632,heavy,moderate,269
KEN.7_1,Garissa,County,KEN,Kenya,151.1328125,419.3984375,6.490909090909091,23.0989015765,32.6482264635,light,moderate,59
IDN.6_1,Gorontalo,Province,IDN,Indonesia,443.0882353,1959.088235,5.074999999999999,20.64858923,29.23252833,light,moderate,365
ECU.11_1,Imbabura,Province,ECU,Ecuador,2299.866667,1217.6,6.199999999999999,10.260911646500002,19.9267242735,light,moderate,364
COD.19_1,Nord-Kivu,Province,COD,Democratic Republic of the Congo,1207.418605,1473.244186,5.614285714285715,15.599046335,25.786896265,heavy,moderate,365
UGA.43_1,Mubende,District,UGA,Uganda,1244.764706,1050.823529,5.1,16.238281535,26.619259285,heavy,moderate,329
KEN.20_1,Laikipia,County,KEN,Kenya,1890.37037,766.5925926,6.15,10.446914810000003,25.02966301,light,moderate,119.5
IDN.30_1,Sumatera Barat,Province,IDN,Indonesia,484.8709677,2884.548387,5.050000000000001,19.515274196999997,27.592394923,heavy,moderate,365
IDN.14_1,Kalimantan Tengah,Province,IDN,Indonesia,135.6928251,2957.20852,4.812820512820513,22.267341098,31.059462422,light,low,365
ECU.22_1,Sucumbios,Province,ECU,Ecuador,696.3846154,3006.115385,5.671428571428571,17.904687054,27.182014705999997,light,moderate,365
UGA.44_1,Mukono,District,UGA,Uganda,1159.6,1423.4,5.1,17.160684449999998,26.82169547,heavy,moderate,365
KEN.26_1,Meru,County,KEN,Kenya,1520.772727,1108.181818,6.4,13.72762871,25.68845143,light,moderate,209
COG.4_1,Cuvette,Region,COG,Republic of Congo,354.530303,1681.666667,5.033333333333333,20.071525531,29.634265389,light,moderate,365
UGA.21_1,Kasese,District,UGA,Uganda,1399.727273,1130.727273,5.4,15.015579175000003,25.664293685,light,moderate,299
UGA.32_1,Lake Victoria,Water body,UGA,Uganda,1136.47619,1540.392857,5.1,18.412810185999998,26.321546834,heavy,moderate,0
KEN.11_1,Kakamega,County,KEN,Kenya,1469.75,1802.875,5.5,14.520687585,26.719562535,heavy,moderate,364
ECU.14_1,Manabi,Province,ECU,Ecuador,218.0178571,1207.196429,5.800000000000001,20.604011739,29.459441741,light,moderate,209
ECU.19_1,Pichincha,Province,ECU,Ecuador,2237.230769,1538.269231,5.3,10.395410835,20.421313145,light,moderate,329
GAB.7_1,Ogooué-Lolo,Province,GAB,Gabon,454.7176471,1747.576471,5.071428571428571,20.2709152135,28.454425906500003,heavy,moderate,364
UGA.42_1,Mpigi,District,UGA,Uganda,1193.272727,1096.181818,5.4,16.476669425,26.703130475,light,moderate,365
KEN.38_1,Siaya,County,KEN,Kenya,1202.666667,1228.222222,5.1,17.085181650000003,28.11619621,heavy,moderate,329
COL.1_1,Amazonas,Commissiary,COL,Colombia,145.0318471,2925.143312,4.8,21.7908170175,30.453668162499998,light,moderate,365
GAB.3_1,Moyen-Ogooué,Province,GAB,Gabon,185.6666667,2071.215686,4.833333333333333,22.0260649785,29.5121430215,heavy,moderate,329
UGA.39_1,Mbarara,District,UGA,Uganda,1380.428571,898.6428571,5.1,14.99117695,26.153109089999997,heavy,moderate,329
KEN.31_1,Nakuru,County,KEN,Kenya,2149.333333,924.8888889,6.35,9.181033249999999,23.00067763,light,moderate,269
ECU.21_1,Santo Domingo de los Tsachilas,Province,ECU,Ecuador,604.1111111,2629.111111,7.1,19.0088027265,27.1887082935,light,moderate,365
ECU.16_1,Napo,Province,ECU,Ecuador,2066.514286,2518.314286,6.6,10.636189763,20.387568917,light,moderate,365
ECU.17_1,Orellana,Province,ECU,Ecuador,308.2615385,3334.738462,5.32,19.7215063185,29.1484848015,light,moderate,365
PER.17_1,Loreto,Region,PER,Peru,183.1787659,2609.846642,4.832978723404255,21.295323575999998,31.073309264,light,moderate,365
GAB.2_1,Haut-Ogooué,Province,GAB,Gabon,494.64,1841.37,5.25,19.613968583000002,28.601087237,light,moderate,364
COD.17_1,Maniema,Province,COD,Democratic Republic of the Congo,601.9306667,1607.037333,5.208571428571429,18.907123209999998,29.08604693,heavy,moderate,364
UGA.35_1,Masaka,District,UGA,Uganda,1225.25,1076.25,0.0,16.157926755,26.429773445000002,wide,high,365
KEN.17_1,Kisumu,County,KEN,Kenya,1217.5,1314.375,5.3,16.701206275,28.637418704999998,heavy,moderate,364
KEN.12_1,Kericho,County,KEN,Kenya,2000.0,1447.777778,5.5,11.44129435,23.72888331,heavy,moderate,365
KEN.35_1,Nyandarua,County,KEN,Kenya,2575.0,1078.625,7.1,6.9250126,19.96151258,light,moderate,269
KEN.36_1,Nyeri,County,KEN,Kenya,2195.111111,1251.777778,5.5,9.79816131,21.87659465,heavy,moderate,365
KEN.41_1,Tharaka-Nithi,County,KEN,Kenya,862.25,836.75,6.3,17.39086884,28.42378122,medium,moderate,209
KEN.18_1,Kitui,County,KEN,Kenya,631.0337079,680.494382,6.4,19.5000473,29.71753922,light,moderate,119
KEN.40_1,Tana River,County,KEN,Kenya,209.3539823,564.619469,6.488888888888889,22.322138639499997,31.9740951805,light,moderate,59
IDN.22_1,Papua Barat,Province,IDN,Indonesia,378.1312057,3036.460993,5.470000000000001,21.483262353500002,28.8701517465,organic,moderate,365
UGA.6_1,Bushenyi,District,UGA,Uganda,1344.461538,1099.307692,5.4,15.303738105,26.161523475000003,light,moderate,329
UGA.51_1,Rakai,District,UGA,Uganda,1241.636364,995.6363636,5.0,15.504446374999999,25.878426464999997,organic,moderate,365
KEN.6_1,Embu,County,KEN,Kenya,1272.625,1004.375,6.3,15.487681055000003,26.560543445,light,moderate,149
ECU.6_1,Cotopaxi,Province,ECU,Ecuador,2605.05,1354.2,5.4,8.341029362499999,18.1581308375,organic,low,269
KEN.2_1,Bomet,County,KEN,Kenya,2010.222222,1384.555556,7.2,11.398055515,23.775322284999998,heavy,low,365
ECU.13_1,Los Rios,Province,ECU,Ecuador,121.5909091,1987.590909,6.0,21.062900322999997,29.789890337,light,low,299
GAB.8_1,Ogooué-Maritime,Province,GAB,Gabon,59.67164179,1892.641791,4.733333333333333,22.871089754,29.302540066000002,light,moderate,299
KEN.16_1,Kisii,County,KEN,Kenya,1691.0,1708.0,5.5,14.093900054999999,25.696033485,heavy,moderate,365
KEN.33_1,Narok,County,KEN,Kenya,1953.584906,996.2075472,6.8,12.029082080000002,24.53429534,light,moderate,269
KEN.29_1,Murang'a,County,KEN,Kenya,1800.5,1328.0,5.5,12.545518999999999,24.0373565,heavy,moderate,329
GAB.4_1,Ngounié,Province,GAB,Gabon,388.773913,1942.017391,5.1,21.020571654,28.665381406,heavy,moderate,329
COD.16_1,Maï-Ndombe,Province,COD,Democratic Republic of the Congo,365.0530504,1705.198939,4.9757575757575765,20.486164892999998,29.791145927,light,moderate,364
UGA.19_1,Kanungu,District,UGA,Uganda,1362.333333,1119.333333,6.3,14.689783735000002,25.831417065,medium,moderate,329
UGA.48_1,Ntungamo,District,UGA,Uganda,1543.5,966.0,5.5,13.511550095,25.215650065000002,heavy,moderate,329
IDN.23_1,Papua,Province,IDN,Indonesia,512.7551687,3121.568009,5.731999999999999,20.492672212499997,28.8418695075,organic,moderate,365
ECU.10_1,Guayas,Province,ECU,Ecuador,60.48979592,1033.571429,7.0,21.303697218,30.487245622,light,moderate,179
KEN.22_1,Machakos,County,KEN,Kenya,1330.882353,743.9411765,6.45,15.631447009999999,27.00637643,heavy,moderate,179
IDN.8_1,Jambi,Province,IDN,Indonesia,255.0211268,2645.669014,4.941666666666667,21.093605206,28.893793293999998,organic,low,365
ECU.23_1,Tungurahua,Province,ECU,Ecuador,3164.777778,1007.888889,6.3,5.225901715,15.413718325000001,medium,moderate,91.25
ECU.18_1,Pastaza,Province,ECU,Ecuador,388.6352941,3626.647059,4.9125,19.350721010999997,28.949147269,heavy,moderate,365
COG.9_1,Plateaux,Region,COG,Republic of Congo,490.9122807,1811.719298,5.720000000000001,19.630714081,29.610022639,light,moderate,364
RWA.3_1,Iburasirazuba,Province,RWA,Rwanda,1435.038462,923.5384615,5.1,14.7783595,25.948117160000002,heavy,moderate,299
TZA.6_1,Kagera,Region,TZA,Tanzania,1275.160377,1240.556604,6.014285714285713,16.099961415499997,25.8207159445,light,moderate,299
TZA.12_1,Mara,Region,TZA,Tanzania,1296.274725,1068.373626,6.840000000000001,16.908821585,27.454318975,heavy,low,269
KEN.10_1,Kajiado,County,KEN,Kenya,1289.6,616.6,6.779999999999999,16.22631463,28.12873153,light,moderate,119
ECU.2_1,Bolivar,Province,ECU,Ecuador,2187.0,1218.833333,7.1,10.4127764625,19.9392432375,light,moderate,364
BRA.10_1,Maranhão,State,BRA,Brazil,190.616172,1513.80348,5.471604938271605,20.022448609999998,30.926826130000002,light,moderate,239
IDN.25_1,Sulawesi Barat,Province,IDN,Indonesia,695.5217391,2454.108696,4.866666666666666,19.021103538000002,27.343905062,light,moderate,365
RWA.1_1,Amajyaruguru,Province,RWA,Rwanda,1949.545455,1191.818182,6.3,11.96240898,22.8120271,medium,moderate,329
IDN.13_1,Kalimantan Selatan,Province,IDN,Indonesia,114.1531532,2524.324324,4.9,22.439786995,30.770820245000003,organic,low,365
PNG.16_1,New Ireland,Province,PNG,Papua New Guinea,389.3548387,2914.709677,4.9,21.3668949245,27.6859245955,heavy,moderate,91.25
ECU.5_1,Chimborazo,Province,ECU,Ecuador,3257.222222,877.5555556,5.4,5.115482245000001,15.316053415,organic,low,299
ECU.15_1,Morona Santiago,Province,ECU,Ecuador,1268.257143,2372.942857,5.7,15.3086713135,25.0269449265,light,moderate,365
RWA.4_1,Iburengerazuba,Province,RWA,Rwanda,1898.055556,1421.5,5.3,12.338733070000002,22.37635589,light,moderate,365
TZA.16_1,Mwanza,Region,TZA,Tanzania,1164.105263,1122.960526,7.2,17.888888827000002,27.574190172999998,heavy,low,67.25
KEN.23_1,Makueni,County,KEN,Kenya,1094.043478,687.3043478,5.85,16.877519405,27.838836795,light,moderate,149
IDN.3_1,Bangka Belitung,Province,IDN,Indonesia,27.96,2812.0,5.0,22.556562486,29.949701473999998,light,moderate,91.25
ECU.20_1,Santa Elena,Province,ECU,Ecuador,110.7777778,501.0,7.6,20.883205372,30.328572228,light,moderate,89
COD.21_1,Sankuru,Province,COD,Democratic Republic of the Congo,523.0793651,1653.933333,4.814285714285715,19.105617125000002,29.301237555,light,moderate,365
COD.22_1,Sud-Kivu,Province,COD,Democratic Republic of the Congo,1252.243243,1602.756757,5.34,15.7469438225,25.682865917500003,heavy,moderate,329
TZA.1_1,Arusha,Region,TZA,Tanzania,1453.763636,669.6363636,6.555555555555555,15.539973445000001,27.029313815000002,light,moderate,179
KEN.21_1,Lamu,County,KEN,Kenya,21.85714286,908.7142857,6.4,23.7704256695,30.6854504505,light,moderate,149
IDN.31_1,Sumatera Selatan,Province,IDN,Indonesia,139.055336,2735.252964,4.891304347826087,21.700154891500002,29.5789115685,organic,low,365
COG.8_1,Niari,Region,COG,Republic of Congo,374.7702703,1515.567568,4.9125,21.031668101999998,28.858167138,heavy,moderate,299
RWA.2_1,Amajyepfo,Province,RWA,Rwanda,1755.444444,1268.722222,5.5,13.441071054999998,24.019084425,heavy,moderate,329
IDN.26_1,Sulawesi Selatan,Province,IDN,Indonesia,584.8222222,2449.014815,5.409999999999999,19.6657860435,27.9260968165,light,moderate,365
COG.6_1,Lékoumou,Region,COG,Republic of Congo,521.6290323,1677.741935,5.133333333333334,19.765368014,27.962896706,light,moderate,329
TZA.24_1,Simiyu,Region,TZA,Tanzania,1343.971831,785.0140845,6.762499999999999,16.247041915,28.185470665,light,moderate,209
BRA.24_1,Santa Catarina,State,BRA,Brazil,667.9597523,1677.120743,5.134482758620691,13.852371425000001,24.526188255,heavy,moderate,365
GAB.5_1,Nyanga,Province,GAB,Gabon,211.2580645,1563.741935,4.971428571428571,21.854184211,29.155164209000002,heavy,high,299
COD.9_1,Kasaï,Province,COD,Democratic Republic of the Congo,541.6655172,1623.468966,5.161538461538461,19.399700744999997,29.631579975,light,moderate,329
BDI.13_1,Muyinga,Province,BDI,Burundi,1534.428571,1021.285714,5.1,13.84254305,24.61017161,heavy,moderate,269
TZA.4_1,Geita,Region,TZA,Tanzania,1193.283333,964.9,5.6,16.630988925,27.603090814999998,light,moderate,239
KEN.14_1,Kilifi,County,KEN,Kenya,140.9210526,853.9210526,6.066666666666667,21.5120365845,29.8065792555,light,moderate,149
IDN.5_1,Bengkulu,Province,IDN,Indonesia,506.1724138,3016.827586,5.4,19.6688711095,27.508877330500003,light,moderate,365
ECU.1_1,Azuay,Province,ECU,Ecuador,2638.846154,902.4615385,7.1,8.31322376,18.945163100000002,light,moderate,209
KEN.39_1,Taita Taveta,County,KEN,Kenya,679.1153846,741.3846154,6.4,18.678180535,29.323180865,light,moderate,149
PNG.18_1,Sandaun,Province,PNG,Papua New Guinea,546.0784314,2919.794118,4.988888888888889,20.157760047500002,28.4864321125,light,moderate,365
BRA.18_1,Piauí,State,BRA,Brazil,353.3633917,1004.437416,5.5776119402985085,19.294348585,31.527668655,light,moderate,209
BRA.6_1,Ceará,State,BRA,Brazil,291.9057471,887.5954023,6.16842105263158,20.343482085,30.458248815,light,moderate,179
COG.11_1,Pool,Region,COG,Republic of Congo,519.4,1613.7,5.633333333333334,19.9476237025,29.3846282375,light,moderate,329
TZA.8_1,Kigoma,Region,TZA,Tanzania,1103.48062,1070.472868,5.671428571428572,16.78422912,27.26933358,light,moderate,239
TZA.9_1,Kilimanjaro,Region,TZA,Tanzania,1170.390244,851.2439024,6.12,16.261276885,27.179809815,light,moderate,179
IDN.28_1,Sulawesi Tenggara,Province,IDN,Indonesia,365.049505,2084.39604,5.039999999999999,21.400876716499997,29.4848103635,light,moderate,365
IDN.19_1,Maluku,Province,IDN,Indonesia,315.0895522,2388.037313,4.985714285714286,21.696699437,29.027758683000002,light,moderate,364
ECU.7_1,El Oro,Province,ECU,Ecuador,747.3125,748.0625,7.1,18.24803242,28.599393159999998,light,moderate,149
PER.1_1,Amazonas,Region,PER,Peru,1322.076271,1620.330508,6.208333333333335,15.8294011,26.446415780000002,light,moderate,269
COD.13_1,Kwilu,Province,COD,Democratic Republic of the Congo,517.1774892,1563.562771,5.689473684210528,19.26089891,29.60061545,light,moderate,329
BDI.17_1,Ruyigi,Province,BDI,Burundi,1472.875,1148.625,5.1,13.998237535,24.711937465,heavy,moderate,269
TZA.23_1,Shinyanga,Region,TZA,Tanzania,1174.8125,825.3958333,7.333333333333333,17.28866449,29.14293529,heavy,low,209
ECU.12_1,Loja,Province,ECU,Ecuador,1564.032258,842.4193548,7.1,14.376893470000002,25.81606769,light,moderate,89
ECU.24_1,Zamora Chinchipe,Province,ECU,Ecuador,1862.411765,1299.147059,7.099999999999999,13.301353075,23.548905984999998,light,moderate,179
PNG.5_1,East Sepik,Province,PNG,Papua New Guinea,246.1153846,2725.846154,5.709090909090909,20.907577081,30.645798278999997,light,moderate,365
COG.5_1,Kouilou,Region,COG,Republic of Congo,147.8421053,1292.210526,5.45,23.1665823595,29.9949334205,light,moderate,269
COG.1_1,Bouenza,Region,COG,Republic of Congo,340.1081081,1325.081081,4.8,21.091555349000004,29.590774511,light,moderate,299
TZA.11_1,Manyara,Region,TZA,Tanzania,1260.657143,686.8785714,6.13846153846154,16.144397875,27.369057725,light,moderate,209
KEN.19_1,Kwale,County,KEN,Kenya,244.8636364,868.4545455,6.400000000000001,20.6237369645,29.7254992555,light,moderate,149
TZA.26_1,Tabora,Region,TZA,Tanzania,1171.040724,883.5791855,5.633333333333335,17.20207694,29.02415116,light,moderate,209
TZA.25_1,Singida,Region,TZA,Tanzania,1284.864286,648.7785714,5.574999999999999,16.608422909999998,28.33759863,light,moderate,179
IDN.17_1,Lampung,Province,IDN,Indonesia,190.0927835,2508.659794,5.279999999999999,21.1802396095,29.353195610500002,light,moderate,365
COD.10_1,Kinshasa,Province,COD,Democratic Republic of the Congo,584.2424242,1537.0,5.900000000000001,19.7069255625,29.628929277500003,light,moderate,299
BDI.11_1,Makamba,Province,BDI,Burundi,1168.333333,1201.777778,5.5,16.549935079,26.286131701000002,heavy,moderate,269
PNG.11_1,Madang,Province,PNG,Papua New Guinea,594.045977,2885.781609,5.25,19.079321205499998,28.3183479345,light,moderate,365
PER.21_1,Piura,Region,PER,Peru,622.5566038,283.9150943,6.800000000000001,18.040915935,29.708766845,light,moderate,0.0
COD.12_1,Kwango,Province,COD,Democratic Republic of the Congo,786.0641509,1573.113208,5.7250000000000005,17.252907970000003,29.12626193,light,moderate,299
COD.7_1,Kasaï-Central,Province,COD,Democratic Republic of the Congo,701.3233533,1557.461078,4.975,18.428178095,29.120601485,light,moderate,299
TZA.27_1,Tanga,Region,TZA,Tanzania,554.345679,931.4814815,5.8500000000000005,19.240071239000002,29.016499181,light,moderate,239
PNG.4_1,East New Britain,Province,PNG,Papua New Guinea,603.7111111,3227.222222,6.25,19.680222544499998,27.2036794555,light,moderate,365
AGO.4_1,Cabinda,Province,AGO,Angola,156.1578947,1084.631579,5.9,22.6916085775,29.9930022825,light,moderate,269
COD.11_1,Kongo-Central,Province,COD,Democratic Republic of the Congo,435.6168831,1266.207792,5.536363636363636,20.9505053205,29.9394493395,light,moderate,269
TZA.3_1,Dodoma,Region,TZA,Tanzania,1125.935484,612.6935484,5.590909090909092,17.524027075,29.085358325,light,moderate,179
PER.6_1,Cajamarca,Region,PER,Peru,2204.604167,859.3229167,6.866666666666666,10.56347505,22.775513609999997,light,moderate,14.75
BRA.20_1,Rio Grande do Norte,State,BRA,Brazil,172.672956,760.8050314,6.257142857142859,21.582704034,31.030972586,light,moderate,179
COD.14_1,Lomami,Province,COD,Democratic Republic of the Congo,736.6111111,1392.259259,4.9923076923076914,17.865791369999997,29.47776787,heavy,moderate,299
COD.24_1,Tanganyika,Province,COD,Democratic Republic of the Congo,899.202046,1108.186701,5.284375,17.28994003,28.566975629999998,heavy,moderate,269
PNG.22_1,Western,Province,PNG,Papua New Guinea,134.0726644,3131.685121,5.500000000000001,22.6064466905,30.775985849500003,light,moderate,365
PNG.9_1,Hela,Province,PNG,Papua New Guinea,1831.935484,3366.645161,6.25,12.671358235,22.991854765,light,moderate,365
PNG.7_1,Enga,Province,PNG,Papua New Guinea,2219.71875,2883.3125,5.65,10.398685995,21.217939084999998,heavy,moderate,365
PNG.20_1,West New Britain,Province,PNG,Papua New Guinea,278.9016393,3616.786885,5.8,21.362564402500002,28.7523699775,light,moderate,365
PNG.1_1,Bougainville,Autonomous Region,PNG,Papua New Guinea,348.7741935,3356.677419,6.3,21.833028480499998,28.7465326995,medium,moderate,365
BRA.27_1,Tocantins,State,BRA,Brazil,306.6581509,1593.963504,5.498666666666668,19.160658465,31.217113095,light,moderate,269
TZA.7_1,Katavi,Region,TZA,Tanzania,1148.333333,1005.75,5.606666666666667,17.86414148,29.302039020000002,light,moderate,209
PNG.21_1,Western Highlands,Province,PNG,Papua New Guinea,1751.230769,2912.076923,5.0,12.628819035,23.695857484999998,heavy,moderate,365
PER.23_1,San Martín,Region,PER,Peru,1189.848276,1578.517241,5.476923076923077,16.52493347,27.88720731,light,moderate,269
PNG.10_1,Jiwaka,Province,PNG,Papua New Guinea,1662.714286,2901.928571,5.3,13.21985339,24.096046310000002,light,moderate,365
PNG.14_1,Morobe,Province,PNG,Papua New Guinea,1213.071429,2541.938776,5.3375,16.429767824499997,26.1884933555,light,moderate,365
PER.14_1,Lambayeque,Region,PER,Peru,358.097561,154.8536585,6.400000000000001,18.85081926,30.106512459999998,light,moderate,0.0
COD.8_1,Kasaï-Oriental,Province,COD,Democratic Republic of the Congo,656.4137931,1524.586207,4.9,18.617110315,29.973634485,light,moderate,299
IDN.10_1,Jawa Tengah,Province,IDN,Indonesia,277.752381,2566.428571,6.842857142857143,20.657148934000002,29.225266586,light,moderate,299
AGO.18_1,Zaire,Province,AGO,Angola,316.0462963,961.2407407,5.3625,21.9836740935,30.770535166500004,light,moderate,269
AGO.17_1,Uíge,Province,AGO,Angola,790.6329787,1312.132979,5.544444444444445,18.497599280000003,28.90646134,light,moderate,269
TZA.14_1,Morogoro,Region,TZA,Tanzania,528.9622642,1261.542453,5.872222222222223,20.5829441455,29.1528681945,light,moderate,239
TZA.20_1,Pwani,Region,TZA,Tanzania,143.375,1047.28125,5.9,22.4925926285,30.9435135715,light,moderate,239
IDN.4_1,Banten,Province,IDN,Indonesia,174.4137931,2954.172414,5.1,21.036623197999997,28.194728322,light,moderate,365
