,GID_0,NAME_0,NAME_1,ENGTYPE_1,Sand,Silt,Clay,OC,CN
MMR.14_1,MMR,Myanmar,Tanintharyi,Division,52.057142857142864,16.457142857142856,31.485714285714284,2.1142857142857143,13.714285714285714
THA.66_1,THA,Thailand,Suphan Buri,Province,61.7,14.4,23.9,0.91,14.0
THA.63_1,THA,Thailand,Sing Buri,Province,40.9,27.2,32.1,2.26,21.0
THA.60_1,THA,Thailand,Saraburi,Province,35.3,26.5,38.2,1.77,12.0
LAO.1_1,LAO,Laos,Attapu,Province,53.6,15.8,30.6,2.25,14.0
VNM.34_1,VNM,Vietnam,Kon Tum,Province,53.6,15.800000000000002,30.600000000000005,2.25,14.0
VNM.48_1,VNM,Vietnam,Qu�?�ng Ng?�i,Province,53.6,15.8,30.6,2.25,14.0
PHL.10_1,PHL,Philippines,Bataan,Province,68.4,10.5,21.2,0.6,10.0
PHL.17_1,PHL,Philippines,Bulacan,Province,38.9,17.6,43.6,1.57,13.0
GTM.6_1,GTM,Guatemala,Escuintla,Department,68.4,10.5,21.2,0.6,10.0
GTM.11_1,GTM,Guatemala,Jutiapa,Department,50.550000000000004,20.4,29.15,1.94,11.0
HND.14_1,HND,Honduras,Ocotepeque,Department,32.7,30.3,37.1,3.28,12.0
HND.12_1,HND,Honduras,La Paz,Department,32.7,30.3,37.1,3.28,12.0
HND.8_1,HND,Honduras,Francisco Moraz?�n,Department,32.7,30.3,37.1,3.28,12.0
HND.7_1,HND,Honduras,El Para?�so,Department,54.35,20.1,25.6,1.845,11.5
NIC.9_1,NIC,Nicaragua,Jinotega,Department,39.2,23.633333333333336,37.166666666666664,2.9566666666666666,12.666666666666666
NIC.1_1,NIC,Nicaragua,Atl?�ntico Norte,Autonomous Region,38.483333333333334,21.95,39.46666666666666,2.6333333333333333,12.666666666666666
SEN.5_1,SEN,Senegal,Kaolack,Region,56.75,13.600000000000001,29.75,0.98,12.5
SEN.4_1,SEN,Senegal,Kaffrine,Region,71.44999999999999,12.35,16.25,0.445,10.5
SEN.12_1,SEN,Senegal,Tambacounda,Region,66.42499999999998,14.358333333333333,19.241666666666667,0.6925,10.583333333333334
NER.3_1,NER,Niger,Dosso,Department,88.75555555555556,4.233333333333333,7.188888888888889,0.24222222222222223,10.444444444444445
TCD.10_1,TCD,Chad,Lac,Region,0.0,0.0,0.0,0.0,0.0
TCD.17_1,TCD,Chad,Ouadda?�,Region,58.46666666666666,15.299999999999999,26.266666666666666,0.7766666666666667,10.333333333333334
SDN.16_1,SDN,Sudan,West Darfur,State,53.050000000000004,23.225,23.825000000000003,0.78,10.0
ETH.11_1,ETH,Ethiopia,Tigray,State,43.24545454545454,27.963636363636365,28.854545454545452,1.9418181818181817,10.454545454545455
ETH.2_1,ETH,Ethiopia,Afar,State,57.68260869565218,18.28695652173913,24.04782608695652,1.0286956521739132,11.73913043478261
ERI.3_1,ERI,Eritrea,Debubawi Keyih Bahri,Region,61.2,17.7,21.1,0.865,11.0
YEM.14_1,YEM,Yemen,Ibb,Governorate,58.9,16.2,24.9,0.97,11.0
YEM.3_1,YEM,Yemen,Al Bayda',Governorate,58.9,16.2,24.899999999999995,0.9700000000000001,11.0
THA.46_1,THA,Thailand,Phra Nakhon Si Ayutthaya,Province,11.7,36.8,51.5,2.57,13.0
THA.49_1,THA,Thailand,Prachin Buri,Province,53.6,15.8,30.6,2.25,14.0
KHM.15_1,KHM,Cambodia,Otdar Mean Chey,Province,61.70000000000001,14.4,23.899999999999995,0.91,14.0
KHM.18_1,KHM,Cambodia,Preah Vih??ar,Province,47.833333333333336,22.933333333333334,29.366666666666664,1.8099999999999998,18.666666666666668
KHM.22_1,KHM,Cambodia,St?�ng Tr?�ng,Province,55.625,15.450000000000001,28.925000000000004,1.915,14.0
KHM.20_1,KHM,Cambodia,R??t?�n??kiri,Province,47.0,15.3,37.6,1.885,14.5
VNM.21_1,VNM,Vietnam,Gia Lai,Province,44.94,17.919999999999998,37.1,2.18,14.2
VNM.8_1,VNM,Vietnam,B?�nh ?��?�nh,Province,53.6,15.8,30.6,2.25,14.0
PHL.24_1,PHL,Philippines,Cavite,Province,38.2,36.6,25.2,3.02,11.0
PHL.40_1,PHL,Philippines,Laguna,Province,68.4,10.5,21.2,0.6,10.0
SLV.13_1,SLV,El Salvador,Sonsonate,Department,64.5,26.2,9.3,1.4,11.0
SLV.4_1,SLV,El Salvador,Cuscatl?�n,Department,64.5,26.2,9.3,1.4,11.0
SLV.9_1,SLV,El Salvador,San Miguel,Department,68.4,10.5,21.2,0.6,10.0
SLV.7_1,SLV,El Salvador,La Uni??n,Department,40.1,21.5,38.4,1.44,10.0
NIC.16_1,NIC,Nicaragua,Nueva Segovia,Department,53.65,19.95,26.5,1.835,12.0
SEN.3_1,SEN,Senegal,Fatick,Region,38.9,17.6,43.6,1.57,13.0
GMB.3_1,GMB,Gambia,Maccarthy Island,Division,70.8,12.8,16.5,1.15,14.0
BFA.10_1,BFA,Burkina Faso,Nord,Region,68.3,15.1,16.6,0.5,9.0
BFA.4_1,BFA,Burkina Faso,Centre-Nord,Region,71.5,12.299999999999999,16.242857142857144,0.47428571428571425,10.428571428571429
NGA.34_1,NGA,Nigeria,Sokoto,State,89.16,4.08,6.94,0.238,10.4
NGA.8_1,NGA,Nigeria,Borno,State,63.507692307692295,13.984615384615383,22.576923076923073,0.7084615384615385,12.384615384615385
SDN.17_1,SDN,Sudan,West Kurdufan,State,37.75454545454546,14.445454545454544,47.81818181818182,0.6845454545454545,15.090909090909092
SDN.13_1,SDN,Sudan,Sennar,State,23.684615384615384,24.53076923076923,51.7,0.7184615384615383,13.153846153846153
ETH.3_1,ETH,Ethiopia,Amhara,State,45.858974358974365,28.28461538461539,25.887179487179484,0.9694871794871796,9.615384615384615
YEM.21_1,YEM,Yemen,Ta`izz,Governorate,58.9,16.2,24.899999999999995,0.9700000000000001,11.0
YEM.15_1,YEM,Yemen,Lahij,Governorate,60.43333333333334,17.2,22.366666666666664,0.9,11.0
YEM.2_1,YEM,Yemen,Abyan,Governorate,58.9,16.2,24.9,0.97,11.0
THA.52_1,THA,Thailand,Ratchaburi,Province,61.7,14.4,23.9,0.91,14.0
THA.27_1,THA,Thailand,Nakhon Pathom,Province,42.8,20.4,36.8,1.3,12.0
THA.3_1,THA,Thailand,Bangkok Metropolis,Province,11.7,36.8,51.5,2.57,13.0
THA.6_1,THA,Thailand,Chachoengsao,Province,11.7,36.8,51.5,2.57,13.0
THA.55_1,THA,Thailand,Sa Kaeo,Province,50.3,16.0,33.75,1.24,13.5
KHM.1_1,KHM,Cambodia,B?�nt??ay M??anchey,Province,40.9,27.2,32.1,2.26,21.0
KHM.21_1,KHM,Cambodia,Siemr??ab,Province,48.46666666666667,20.666666666666668,30.933333333333334,1.49,15.666666666666666
PHL.20_1,PHL,Philippines,Camarines Sur,Province,25.1,12.2,62.7,0.68,19.0
HND.2_1,HND,Honduras,Choluteca,Department,23.3,26.0,50.7,1.1,28.0
NIC.5_1,NIC,Nicaragua,Chinandega,Department,36.4,37.2,26.4,1.07,9.0
NIC.15_1,NIC,Nicaragua,Matagalpa,Department,35.8,23.950000000000003,40.35,2.425,12.5
NIC.2_1,NIC,Nicaragua,Atl?�ntico Sur,Autonomous Region,29.4875,33.8125,36.575,2.83,11.625
SEN.14_1,SEN,Senegal,Ziguinchor,Region,38.9,17.6,43.6,1.57,13.0
SEN.11_1,SEN,Senegal,S??dhiou,Region,49.4,15.5,35.15,1.15,14.0
SEN.7_1,SEN,Senegal,Kolda,Region,64.8,12.133333333333333,23.099999999999998,0.6166666666666667,14.0
SEN.6_1,SEN,Senegal,K??dougou,Region,67.67999999999999,14.219999999999999,18.12,0.572,10.0
BFA.1_1,BFA,Burkina Faso,Boucle du Mouhoun,Region,68.71,11.9,19.419999999999998,0.587,11.0
BFA.8_1,BFA,Burkina Faso,Est,Region,66.18461538461537,13.646153846153844,20.184615384615384,0.5161538461538461,10.153846153846153
NGA.37_1,NGA,Nigeria,Zamfara,State,71.28181818181818,11.018181818181818,17.772727272727277,0.6081818181818182,11.727272727272727
NGA.21_1,NGA,Nigeria,Katsina,State,92.8,2.7,4.7,0.2,10.0
NGA.36_1,NGA,Nigeria,Yobe,State,76.9375,9.762500000000001,13.412500000000001,0.6412499999999999,11.875
TCD.8_1,TCD,Chad,Hadjer-Lamis,Region,67.475,10.174999999999999,22.400000000000002,0.6175,14.0
SDN.4_1,SDN,Sudan,Central Darfur,State,66.26363636363637,13.17272727272727,20.60909090909091,0.7418181818181817,11.181818181818182
IND.31_1,IND,India,Tamil Nadu,State,60.938235294117646,13.723529411764707,25.33823529411765,0.8505882352941175,10.882352941176471
THA.43_1,THA,Thailand,Phetchaburi,Province,53.6,15.8,30.6,2.25,14.0
THA.12_1,THA,Thailand,Chon Buri,Province,61.7,14.4,23.9,0.91,14.0
THA.9_1,THA,Thailand,Chanthaburi,Province,53.6,15.8,30.6,2.25,14.0
KHM.2_1,KHM,Cambodia,Batd?�mb?�ng,Province,56.48,14.8,28.72,0.844,14.4
KHM.6_1,KHM,Cambodia,K?�mp??ng Thum,Province,46.574999999999996,22.3,31.225,1.6824999999999999,17.0
KHM.14_1,KHM,Cambodia,M??nd??l Kiri,Province,49.519999999999996,14.8,35.67999999999999,1.668,15.0
VNM.15_1,VNM,Vietnam,?��?�k L�?�k,Province,49.025,14.95,35.925,1.55,14.5
PHL.57_1,PHL,Philippines,Occidental Mindoro,Province,53.6,15.8,30.6,2.25,14.0
NIC.11_1,NIC,Nicaragua,Le??n,Department,68.4,10.5,21.2,0.6,10.0
NIC.13_1,NIC,Nicaragua,Managua,Department,33.8,38.400000000000006,27.799999999999997,2.5100000000000002,9.5
NIC.3_1,NIC,Nicaragua,Boaco,Department,32.0,27.55,40.45,3.3099999999999996,12.0
GNB.7_1,GNB,Guinea-Bissau,Oio,Region,59.29999999999999,12.533333333333331,28.233333333333334,0.9,11.666666666666666
GNB.1_1,GNB,Guinea-Bissau,Bafat?�,Region,66.75,12.899999999999999,20.4,0.6799999999999999,11.5
GNB.6_1,GNB,Guinea-Bissau,Gab??,Region,66.75,12.899999999999999,20.4,0.6799999999999999,11.5
GIN.1_1,GIN,Guinea,Bok??,Region,55.88000000000001,16.419999999999998,27.7,1.065,11.0
MLI.8_1,MLI,Mali,Sikasso,Region,68.77727272727273,11.268181818181818,20.018181818181816,0.5931818181818181,12.045454545454545
BFA.5_1,BFA,Burkina Faso,Centre-Ouest,Region,69.58,11.42,18.919999999999998,0.6839999999999999,3.4
BFA.7_1,BFA,Burkina Faso,Centre,Region,68.3,15.1,16.6,0.5,9.0
BFA.11_1,BFA,Burkina Faso,Plateau-Central,Region,72.25,10.05,17.7,0.56,7.0
NGA.22_1,NGA,Nigeria,Kebbi,State,72.55,11.625,15.8875,0.48,10.5
NGA.18_1,NGA,Nigeria,Jigawa,State,89.29999999999998,4.471428571428571,6.3999999999999995,0.24285714285714285,9.857142857142858
CMR.4_1,CMR,Cameroon,Extr?�me-Nord,Region,52.814285714285724,16.014285714285716,31.214285714285715,1.6342857142857141,14.428571428571429
TCD.7_1,TCD,Chad,Gu??ra,Region,59.349999999999994,12.06875,28.63125,0.5375000000000001,12.9375
TCD.19_1,TCD,Chad,Sila,Region,66.49000000000001,12.36,21.22,0.5639999999999998,11.1
SDN.14_1,SDN,Sudan,South Darfur,State,78.94705882352939,8.170588235294117,12.994117647058824,0.48411764705882343,11.235294117647058
SDN.5_1,SDN,Sudan,East Darfur,State,84.55,5.8875,9.7,0.3225,12.0
SDN.15_1,SDN,Sudan,South Kurdufan,State,31.219047619047615,21.938095238095237,46.77142857142857,0.7561904761904761,12.80952380952381
IND.17_1,IND,India,Kerala,State,45.6875,16.85,37.4125,1.3900000000000001,12.625
THA.50_1,THA,Thailand,Prachuap Khiri Khan,Province,53.6,15.8,30.6,2.25,14.0
THA.71_1,THA,Thailand,Trat,Province,53.6,15.8,30.6,2.25,14.0
KHM.17_1,KHM,Cambodia,Pouthisat,Province,53.6,15.8,30.6,2.25,14.0
KHM.11_1,KHM,Cambodia,Kr?�ch??h,Province,51.3,20.8,28.0,1.585,17.5
NIC.6_1,NIC,Nicaragua,Chontales,Department,31.3,24.8,43.8,3.34,12.0
COL.18_1,COL,Colombia,La Guajira,Department,51.959999999999994,22.7,25.440000000000005,1.442,15.0
GIN.6_1,GIN,Guinea,Lab??,Region,58.9,16.2,24.900000000000002,0.9699999999999999,11.0
GIN.4_1,GIN,Guinea,Kankan,Region,60.495000000000005,15.194999999999997,24.314999999999994,0.9274999999999999,12.15
BFA.6_1,BFA,Burkina Faso,Centre-Sud,Region,69.9,10.5,19.5,0.73,2.0
BEN.1_1,BEN,Benin,Alibori,Department,74.60000000000001,9.6,15.900000000000002,0.39000000000000007,12.0
NGA.20_1,NGA,Nigeria,Kano,State,69.00000000000001,12.983333333333334,18.05,0.5016666666666667,11.0
NGA.5_1,NGA,Nigeria,Bauchi,State,62.09166666666666,13.525,24.408333333333335,0.8500000000000001,10.666666666666666
TCD.4_1,TCD,Chad,Chari-Baguirmi,Region,64.22307692307692,11.46923076923077,24.376923076923074,0.8130769230769231,14.384615384615385
TCD.18_1,TCD,Chad,Salamat,Region,54.48888888888888,12.155555555555555,33.416666666666664,0.6800000000000002,15.0
SSD.7_1,SSD,South Sudan,Upper Nile,State,23.35714285714285,22.94285714285714,53.62857142857143,0.9385714285714286,14.0
SDN.3_1,SDN,Sudan,Blue Nile,State,37.7,21.366666666666664,40.86666666666667,0.6266666666666666,11.666666666666666
DJI.5_1,DJI,Djibouti,Tadjourah,Region,58.9,16.2,24.9,0.97,11.0
DJI.4_1,DJI,Djibouti,Obock,Region,58.9,16.2,24.9,0.97,11.0
KHM.5_1,KHM,Cambodia,K?�mp??ng Sp?�,Province,47.25,21.5,31.35,2.255,17.5
KHM.4_1,KHM,Cambodia,K?�mp??ng Chhnang,Province,42.8,20.4,36.8,1.3,12.0
KHM.3_1,KHM,Cambodia,K?�mp??ng Cham,Province,25.1,12.2,62.7,0.68,19.0
KHM.25_1,KHM,Cambodia,Tbong Khmum,Province,25.1,12.2,62.7,0.68,19.0
VNM.10_1,VNM,Vietnam,B?�nh Ph??�?�c,Province,40.4,14.8,44.6,1.52,15.0
VNM.16_1,VNM,Vietnam,?��?�k N??ng,Province,40.4,14.8,44.6,1.52,15.0
VNM.37_1,VNM,Vietnam,L?�m ?��?�ng,Province,53.6,15.8,30.6,2.25,14.0
PHL.66_1,PHL,Philippines,Samar,Province,38.9,17.6,43.6,1.57,13.0
NIC.10_1,NIC,Nicaragua,Lago Nicaragua,Water body,0.0,0.0,0.0,0.0,0.0
VEN.12_1,VEN,Venezuela,Falc??n,State,44.6,32.333333333333336,23.200000000000003,0.7833333333333333,17.0
GNB.8_1,GNB,Guinea-Bissau,Quinara,Region,74.6,9.6,15.9,0.39,12.0
GIN.3_1,GIN,Guinea,Faranah,Region,48.275,16.575,35.15,1.31125,11.75
BFA.9_1,BFA,Burkina Faso,Haut-Bassins,Region,66.28571428571426,11.614285714285714,22.071428571428573,0.6814285714285714,9.0
BFA.3_1,BFA,Burkina Faso,Centre-Est,Region,69.9,10.5,19.5,0.73,2.0
ETH.4_1,ETH,Ethiopia,Benshangul-Gumaz,State,54.400000000000006,19.425,26.208333333333332,2.1700000000000004,11.083333333333334
DJI.2_1,DJI,Djibouti,Dikhil,Region,58.9,16.2,24.9,0.97,11.0
SOM.4_1,SOM,Somalia,Bari,Region,51.9375,19.487499999999997,28.6625,0.4425,12.875
KHM.9_1,KHM,Cambodia,Ka??h Kong,Province,53.6,15.8,30.6,2.25,14.0
KHM.8_1,KHM,Cambodia,K?�ndal,Province,40.9,27.2,32.1,2.26,21.0
KHM.19_1,KHM,Cambodia,Prey V?�ng,Province,56.8,16.6,26.65,1.225,13.0
VNM.53_1,VNM,Vietnam,T?�y Ninh,Province,61.7,14.4,23.9,0.91,14.0
VNM.9_1,VNM,Vietnam,B?�nh D???�ng,Province,61.7,14.4,23.9,0.91,14.0
VNM.11_1,VNM,Vietnam,B?�nh Thu�?�n,Province,53.6,15.8,30.6,2.25,14.0
PHL.22_1,PHL,Philippines,Capiz,Province,38.9,17.6,43.6,1.57,13.0
CRI.3_1,CRI,Costa Rica,Guanacaste,Province,46.93333333333334,23.633333333333336,29.433333333333334,1.0466666666666666,9.666666666666666
CRI.1_1,CRI,Costa Rica,Alajuela,Province,53.03333333333333,27.766666666666666,19.200000000000003,3.56,15.666666666666666
NIC.17_1,NIC,Nicaragua,R?�o San Juan,Department,17.9,51.9,30.1,2.73,11.0
COL.19_1,COL,Colombia,Magdalena,Department,70.8,12.7,16.52,1.248,11.6
VEN.25_1,VEN,Venezuela,Zulia,State,56.399999999999984,14.781818181818181,28.845454545454547,0.84,11.727272727272727
GIN.5_1,GIN,Guinea,Kindia,Region,46.81999999999999,17.080000000000002,36.1,1.35,11.0
GIN.7_1,GIN,Guinea,Mamou,Region,58.9,16.2,24.9,0.97,11.0
BFA.13_1,BFA,Burkina Faso,Sud-Ouest,Region,36.4,37.2,26.4,1.07,9.0
GHA.8_1,GHA,Ghana,Upper West,Region,70.0875,11.362499999999999,18.6,0.5775,10.5
GHA.7_1,GHA,Ghana,Upper East,Region,48.5,17.05,34.45,0.54,12.5
TGO.5_1,TGO,Togo,Savanes,Region,67.8,12.1,20.099999999999998,0.6966666666666667,8.333333333333334
BEN.2_1,BEN,Benin,Atakora,Department,66.75,12.9,20.4,0.68,11.5
NGA.27_1,NGA,Nigeria,Niger,State,58.71111111111111,13.494444444444445,27.872222222222224,0.9322222222222223,11.722222222222221
NGA.19_1,NGA,Nigeria,Kaduna,State,70.01818181818182,10.854545454545454,19.2,0.620909090909091,12.727272727272727
NGA.16_1,NGA,Nigeria,Gombe,State,60.81999999999999,12.74,26.540000000000003,0.9400000000000001,11.8
NGA.2_1,NGA,Nigeria,Adamawa,State,65.375,13.925,20.75,0.5924999999999999,10.125
TCD.14_1,TCD,Chad,Mayo-Kebbi Est,Region,64.60000000000001,10.275,25.2,0.8125,14.75
CAF.17_1,CAF,Central African Republic,Vakaga,Prefecture,65.9,12.278571428571427,21.864285714285717,0.655,13.5
ETH.9_1,ETH,Ethiopia,Somali,State,59.54705882352941,20.785882352941172,19.702352941176468,0.6317647058823528,10.647058823529411
SOM.1_1,SOM,Somalia,Awdal,Region,62.35,18.45,19.2,0.8125,11.0
SOM.13_1,SOM,Somalia,Sanaag,Region,53.55384615384616,24.09230769230769,22.484615384615385,0.5107692307692306,15.307692307692308
THA.13_1,THA,Thailand,Chumphon,Province,53.6,15.8,30.6,2.25,14.0
KHM.7_1,KHM,Cambodia,K?�mp??t,Province,53.6,15.8,30.6,2.25,14.0
KHM.24_1,KHM,Cambodia,Tak?�v,Province,40.9,27.2,32.1,2.26,21.0
KHM.23_1,KHM,Cambodia,Svay Rieng,Province,11.7,36.8,51.5,2.57,13.0
VNM.39_1,VNM,Vietnam,Long An,Province,11.7,36.8,51.5,2.57,13.0
VNM.17_1,VNM,Vietnam,?��?�ng Nai,Province,43.400000000000006,13.3,43.3,0.795,16.5
PHL.36_1,PHL,Philippines,Iloilo,Province,38.9,17.6,43.6,1.57,13.0
CRI.4_1,CRI,Costa Rica,Heredia,Province,41.0,41.3,17.7,7.03,22.0
COL.4_1,COL,Colombia,Atl?�ntico,Department,70.8,12.8,16.5,1.15,14.0
COL.11_1,COL,Colombia,Cesar,Department,59.575,13.7,26.775,0.995,11.75
VEN.14_1,VEN,Venezuela,Lara,State,50.74000000000001,27.159999999999997,22.26,0.706,19.0
VEN.24_1,VEN,Venezuela,Yaracuy,State,53.6,15.8,30.6,2.25,14.0
VEN.7_1,VEN,Venezuela,Carabobo,State,53.6,15.8,30.6,2.25,14.0
VEN.4_1,VEN,Venezuela,Aragua,State,53.6,15.8,30.6,2.25,14.0
VEN.16_1,VEN,Venezuela,Miranda,State,53.6,15.8,30.6,2.25,14.0
VEN.20_1,VEN,Venezuela,Sucre,State,51.666666666666664,13.366666666666667,35.0,1.6266666666666667,15.0
CIV.4_1,CIV,C??te d'Ivoire,Dengu??l??,District,54.41666666666668,15.600000000000001,29.95,1.4966666666666668,13.5
CIV.10_1,CIV,C??te d'Ivoire,Savanes,District,61.129999999999995,13.9,24.84,1.1620000000000001,10.6
BFA.2_1,BFA,Burkina Faso,Cascades,Region,71.075,10.275,18.6,0.645,4.5
GHA.6_1,GHA,Ghana,Northern,Region,71.85624999999999,10.35,17.8125,0.5537500000000001,8.1875
BEN.4_1,BEN,Benin,Borgou,Department,74.60000000000001,9.6,15.900000000000002,0.39000000000000007,12.0
TCD.16_1,TCD,Chad,Moyen-Chari,Region,64.89999999999999,12.366666666666667,22.799999999999997,0.8791666666666668,14.333333333333334
SSD.9_1,SSD,South Sudan,West Bahr-al-Ghazal,State,66.30434782608697,12.569565217391306,21.2304347826087,0.7408695652173911,14.347826086956522
ETH.8_1,ETH,Ethiopia,Oromia,State,58.0289156626506,18.978313253012043,23.103614457831323,0.8831325301204819,9.566265060240964
SOM.18_1,SOM,Somalia,Woqooyi Galbeed,Region,67.06666666666668,16.849999999999998,16.150000000000002,0.6333333333333334,13.666666666666666
VNM.33_1,VNM,Vietnam,Ki?�n Giang,Province,11.7,36.8,51.5,2.57,13.0
VNM.1_1,VNM,Vietnam,An Giang,Province,11.7,36.8,51.5,2.57,13.0
VNM.58_1,VNM,Vietnam,Ti�?�n Giang,Province,27.25,28.599999999999998,44.15,1.935,12.5
CRI.7_1,CRI,Costa Rica,San Jos??,Province,64.5,26.2,9.3,1.4,11.0
CRI.2_1,CRI,Costa Rica,Cartago,Province,47.9,25.5,26.549999999999997,2.37,11.5
COL.5_1,COL,Colombia,Bol?�var,Department,51.042857142857144,15.214285714285714,33.77142857142857,1.5314285714285716,12.285714285714286
VEN.22_1,VEN,Venezuela,Trujillo,State,66.75,12.899999999999999,20.4,0.6799999999999999,11.5
VEN.8_1,VEN,Venezuela,Cojedes,State,36.25,18.8,44.95,2.585,12.0
VEN.13_1,VEN,Venezuela,Gu?�rico,State,50.131578947368425,16.573684210526316,33.289473684210535,2.203157894736842,13.736842105263158
VEN.2_1,VEN,Venezuela,Anzo?�tegui,State,55.63636363636365,15.090909090909093,29.28181818181819,2.0745454545454547,13.636363636363637
VEN.17_1,VEN,Venezuela,Monagas,State,52.8,15.387500000000001,31.712500000000006,1.4625,13.375
VEN.9_1,VEN,Venezuela,Delta Amacuro,State,40.22222222222222,18.633333333333333,41.15555555555555,1.3355555555555556,12.333333333333334
SLE.2_1,SLE,Sierra Leone,Northern,Province,31.72,18.18,50.099999999999994,1.825,11.0
CIV.14_1,CIV,C??te d'Ivoire,Zanzan,District,60.48333333333334,13.983333333333333,25.45,1.0616666666666668,13.25
TGO.2_1,TGO,Togo,Kara,Region,66.75,12.899999999999999,20.4,0.6799999999999999,11.5
BEN.6_1,BEN,Benin,Donga,Department,71.46666666666667,10.200000000000001,18.3,0.6166666666666667,5.333333333333333
NGA.24_1,NGA,Nigeria,Kwara,State,74.60000000000001,9.599999999999998,15.9,0.39,12.0
NGA.32_1,NGA,Nigeria,Plateau,State,65.58571428571429,12.685714285714285,21.67142857142857,0.8242857142857142,6.285714285714286
CMR.7_1,CMR,Cameroon,Nord,Region,59.711764705882345,13.005882352941175,27.31176470588235,0.6611764705882353,13.058823529411764
TCD.15_1,TCD,Chad,Mayo-Kebbi Ouest,Region,66.02499999999999,11.675,22.375,0.8,12.0
TCD.20_1,TCD,Chad,Tandjil??,Region,40.25,14.466666666666669,45.35,1.0766666666666669,14.833333333333334
SSD.6_1,SSD,South Sudan,Unity,State,38.650000000000006,14.52,46.839999999999996,0.747,16.1
SOM.17_1,SOM,Somalia,Togdheer,Region,57.28888888888889,23.333333333333332,19.53333333333333,0.4911111111111111,15.88888888888889
THA.51_1,THA,Thailand,Ranong,Province,53.6,15.8,30.6,2.25,14.0
VNM.51_1,VNM,Vietnam,S??c Tr?�ng,Province,42.8,20.4,36.8,1.3,12.0
VNM.59_1,VNM,Vietnam,Tr?� Vinh,Province,42.8,20.4,36.8,1.3,12.0
CRI.6_1,CRI,Costa Rica,Puntarenas,Province,31.3,24.8,43.8,3.34,12.0
PAN.1_1,PAN,Panama,Bocas del Toro,Province,31.3,24.8,43.8,3.34,12.0
PAN.12_1,PAN,Panama,Panam?�,Province,31.3,24.8,43.79999999999999,3.34,12.0
COL.13_1,COL,Colombia,C??rdoba,Department,65.65714285714287,12.842857142857142,21.514285714285712,1.3042857142857145,12.714285714285714
COL.28_1,COL,Colombia,Sucre,Department,73.4,11.350000000000001,15.3,0.7799999999999999,12.5
VEN.19_1,VEN,Venezuela,Portuguesa,State,29.316666666666666,22.916666666666668,47.76666666666667,2.355,12.166666666666666
GIN.8_1,GIN,Guinea,Nz??r??kor??,Region,52.53333333333333,16.04444444444444,31.422222222222217,1.3033333333333335,12.333333333333334
NGA.15_1,NGA,Nigeria,Federal Capital Territory,State,62.56666666666666,14.299999999999999,23.099999999999998,0.89,8.0
NGA.26_1,NGA,Nigeria,Nassarawa,State,64.39999999999999,13.35,22.2,0.85,6.5
NGA.35_1,NGA,Nigeria,Taraba,State,64.09333333333333,14.006666666666664,21.953333333333333,0.8960000000000001,11.066666666666666
TCD.13_1,TCD,Chad,Mandoul,Region,52.9,14.800000000000002,32.33333333333333,1.01,14.333333333333334
CAF.1_1,CAF,Central African Republic,Bamingui-Bangoran,Prefecture,62.43846153846155,14.315384615384618,23.284615384615385,0.9576923076923076,13.692307692307692
SSD.5_1,SSD,South Sudan,North Bahr-al-Ghazal,State,69.43333333333334,7.922222222222222,22.72222222222222,0.36111111111111116,15.88888888888889
SSD.3_1,SSD,South Sudan,Jungoli,State,25.887878787878787,23.309090909090912,50.724242424242426,0.7775757575757576,13.181818181818182
SOM.16_1,SOM,Somalia,Sool,Region,50.949999999999996,13.719999999999999,35.349999999999994,0.34900000000000003,9.2
LKA.19_1,LKA,Sri Lanka,Mullaitivu,District,64.3,12.2,23.5,0.63,10.0
THA.67_1,THA,Thailand,Surat Thani,Province,55.625,15.45,28.924999999999997,1.915,14.0
VNM.2_1,VNM,Vietnam,B�?�c Li?�u,Province,42.8,20.4,36.8,1.3,12.0
PAN.2_1,PAN,Panama,Chiriqu?�,Province,36.15,33.05,30.75,5.1850000000000005,17.0
PAN.10_1,PAN,Panama,Ng??be Bugl??,Indigenous Territory,31.3,24.8,43.8,3.34,12.0
PAN.13_1,PAN,Panama,Veraguas,Province,35.1,21.200000000000003,43.7,2.455,12.5
PAN.3_1,PAN,Panama,Cocl??,Province,31.3,24.8,43.8,3.34,12.0
PAN.11_1,PAN,Panama,Panam?� Oeste,Province,38.9,17.6,43.6,1.57,13.0
PAN.5_1,PAN,Panama,Dari??n,Province,33.225,19.875,46.95,1.875,12.75
PAN.6_1,PAN,Panama,Ember?�,Indigenous Territory,40.9,27.2,32.1,2.26,21.0
COL.22_1,COL,Colombia,Norte de Santander,Department,58.03333333333333,15.4,26.566666666666666,1.3399999999999999,11.833333333333334
VEN.15_1,VEN,Venezuela,M??rida,State,61.875,15.350000000000001,22.799999999999997,1.015,11.75
